case_id,total_signals,critical_count,high_count,medium_count,total_score_impact,velocity_signals,triangulation_signals,sentiment_signals,contagion_signals,primary_c_affected,company_id,sector
CAM_02191,4,1,2,0,0.0,1,2,0,1,Character,COMP_02191,Consumer Cyclical
CAM_02192,4,1,2,0,0.0,1,2,0,1,Character,COMP_02192,Consumer Cyclical
CAM_02193,4,1,2,0,0.0,1,2,0,1,Character,COMP_02193,Basic Materials
CAM_02194,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02194,Industrials
CAM_02195,4,1,3,0,-1.5,1,2,0,1,Character,COMP_02195,Financial Services
CAM_02196,4,1,2,0,0.0,1,2,0,1,Character,COMP_02196,Consumer Cyclical
CAM_02197,4,1,2,0,0.0,1,2,0,1,Character,COMP_02197,Industrials
CAM_02198,4,1,2,0,0.0,1,2,0,1,Character,COMP_02198,Consumer Cyclical
CAM_02199,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02199,Technology
CAM_02200,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02200,Real Estate
CAM_02201,4,1,2,0,0.0,1,2,0,1,Character,COMP_02201,Consumer Cyclical
CAM_02202,4,1,2,0,0.0,1,2,0,1,Character,COMP_02202,Consumer Cyclical
CAM_02203,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02203,Financial Services
CAM_02204,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02204,Healthcare
CAM_02205,4,1,2,0,0.0,1,2,0,1,Character,COMP_02205,Industrials
CAM_02206,4,1,2,0,0.0,1,2,0,1,Character,COMP_02206,Consumer Cyclical
CAM_02207,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02207,Basic Materials
CAM_02208,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02208,Technology
CAM_02209,4,1,2,0,0.0,1,2,0,1,Character,COMP_02209,Healthcare
CAM_02210,4,1,2,0,0.0,1,2,0,1,Character,COMP_02210,Consumer Cyclical
CAM_02211,4,1,2,0,0.0,1,2,0,1,Character,COMP_02211,Consumer Cyclical
CAM_02212,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02212,Industrials
CAM_02213,4,1,2,0,0.0,1,2,0,1,Character,COMP_02213,Basic Materials
CAM_02214,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02214,Technology
CAM_02215,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02215,Technology
CAM_02216,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02216,Basic Materials
CAM_02217,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02217,Technology
CAM_02218,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02218,Basic Materials
CAM_02219,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02219,Healthcare
CAM_02220,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02220,Consumer Cyclical
CAM_02221,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02221,Financial Services
CAM_02222,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02222,Industrials
CAM_02223,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02223,Technology
CAM_02224,4,1,3,0,-1.5,1,2,0,1,Character,COMP_02224,Communication Services
CAM_02225,4,1,2,0,0.0,1,2,0,1,Character,COMP_02225,Consumer Defensive
CAM_02226,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02226,Communication Services
CAM_02227,4,1,2,0,0.0,1,2,0,1,Character,COMP_02227,Consumer Cyclical
CAM_02228,4,1,2,0,0.0,1,2,0,1,Character,COMP_02228,Basic Materials
CAM_02229,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02229,Technology
CAM_02230,4,1,2,0,0.0,1,2,0,1,Character,COMP_02230,Industrials
CAM_02231,4,1,2,0,0.0,1,2,0,1,Character,COMP_02231,Consumer Cyclical
CAM_02232,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02232,Healthcare
CAM_02233,4,1,2,0,0.0,1,2,0,1,Character,COMP_02233,Consumer Cyclical
CAM_02234,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02234,Healthcare
CAM_02235,4,1,2,0,0.0,1,2,0,1,Character,COMP_02235,Basic Materials
CAM_02236,4,1,2,0,0.0,1,2,0,1,Character,COMP_02236,Industrials
CAM_02237,3,1,2,0,-0.5,0,2,0,1,Character,COMP_02237,Healthcare
CAM_02238,4,1,2,0,0.0,1,2,0,1,Character,COMP_02238,Consumer Defensive
