company_cin,company_name,graph_risk_score,company_inactive_flag,has_active_drt_case,has_active_nclt_case,has_live_charges,live_charges_total_inr,n_directors,avg_director_stress_score,contagion_risk_score,network_degree,risk_components,computed_timestamp
L15967OR2010PLC001933,SURAJ LIMITED,3.0,False,False,False,True,141579153.32,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.761076
L80786SK2010PLC001934,SURAKSHA DIAGNOSTIC LIMITED,3.0,False,False,False,True,273419809.82,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.764051
L93890DN2010PLC001935,SURANA SOLAR LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.767273
L51262DD2010PLC001936,SURANA TELECOM AND POWER LIMIT,3.0,False,False,False,True,873827595.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.770595
L56289ML2010PLC001937,SURYALAKSHMI COTTON MILLS LIMI,3.0,False,False,False,True,60642907.13,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.773684
L37495DD2010PLC001938,SURYA ROSHNI LIMITED,3.0,False,False,False,True,1493814253.48,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.776757
L40300WB2010PLC001939,SURYODAY SMALL FINANCE BANK LI,3.0,False,False,False,True,488784362.49,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.779779
L30417PY2010PLC001940,SUTLEJ TEXTILES AND INDUSTRIES,3.0,False,False,False,True,556321926.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.782907
L56051TS2010PLC001941,SUVEN LIFE SCIENCES LIMITED,3.0,False,False,False,True,212634588.2,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.786088
L25502BR2010PLC001942,SUVIDHAA INFOSERVE LIMITED,3.0,False,False,False,True,679494187.8,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.789175
L65464ML2010PLC001943,SUYOG TELEMATICS LIMITED,3.0,False,False,False,True,808745214.04,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.792376
L10788TN2010PLC001944,SUZLON ENERGY LIMITED,3.0,False,False,False,True,341988714.02,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.795622
L22006GJ2010PLC001945,SHREE VASU LOGISTICS LIMITED,3.0,False,False,False,True,585638608.38,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.798795
L55598ML2010PLC001946,SVP GLOBAL TEXTILES LIMITED,3.0,False,False,False,True,360072926.56,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.802008
L19826DD2010PLC001947,SWAN CORP LIMITED,3.0,False,False,False,True,639881686.81,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.805131
L12948LD2010PLC001948,SWAN DEFENCE AND HEAVY INDUSTR,3.0,False,False,False,True,122652531.75,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.808827
L57125MZ2010PLC001949,SWARAJ ENGINES LIMITED,3.0,False,False,False,True,175025732.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.811989
L75805NL2010PLC001950,SWELECT ENERGY SYSTEMS LIMITED,3.0,False,False,False,True,1089842112.12,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.815694
L21542CG2010PLC001951,SWIGGY LIMITED,3.0,False,False,False,True,287605362.03,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.819243
L10858BR2010PLC001952,STERLING AND WILSON RENEWABLE ,3.0,False,False,False,True,515612679.28,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.822486
L87016LD2010PLC001953,SYMPHONY LIMITED,3.0,False,False,False,True,36647496.01,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.825636
L25101JH2010PLC001954,SYNCOM FORMULATIONS (INDIA) LI,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.829089
L64499NL2010PLC001955,SYNGENE INTERNATIONAL LIMITED,3.0,False,False,False,True,887036403.02,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.832457
L67624MP2010PLC001956,SYRMA SGS TECHNOLOGY LIMITED,3.0,False,False,False,True,99010211.54,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.835594
L70789WB2010PLC001957,SYSTEMATIX CORPORATE SERVICES ,3.0,False,False,False,True,942387932.04,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.839123
L66639TS2010PLC001958,TAINWALA CHEMICAL AND PLASTIC ,3.0,False,False,False,True,1661901496.29,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.842271
L36630SK2010PLC001959,TAJ GVK HOTELS & RESORTS LIMIT,3.0,False,False,False,True,149054297.77,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.845344
L79176ML2010PLC001960,TAKE SOLUTIONS LIMITED,3.0,False,False,False,True,711120909.67,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.848735
L78232GA2010PLC001961,TALBROS AUTOMOTIVE COMPONENTS ,3.0,False,False,False,True,352772297.96,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.852253
L46521AR2010PLC001962,TANLA PLATFORMS LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.855418
L84213WB2010PLC001963,TARA CHAND INFRALOGISTIC SOLUT,3.0,False,False,False,True,578081925.48,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.858526
L74382DN2010PLC001964,TARAPUR TRANSFORMERS LIMITED,3.0,False,False,False,True,47664890.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.861633
L81027AR2010PLC001965,TARC LIMITED,3.0,False,False,False,True,1338215986.01,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.864761
L56965AS2010PLC001966,TRANSFORMERS AND RECTIFIERS (I,3.0,False,False,False,True,1101435781.36,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.867868
L46184CG2010PLC001967,TARMAT LIMITED,3.0,False,False,False,True,84777148.92,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.870905
L23484PY2010PLC001968,TARSONS PRODUCTS LIMITED,3.0,False,False,False,True,746620216.63,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.873942
L40923PY2010PLC001969,TASTY BITE EATABLES LIMITED,3.0,False,False,False,True,197409202.09,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.876897
L55164DN2010PLC001970,TATA CAPITAL LIMITED,3.0,False,False,False,True,1067884485.71,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.879898
L21856AP2010PLC001971,TATA CHEMICALS LIMITED,3.0,False,False,False,True,367993850.3,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.883134
L51215DN2010PLC001972,TATA COMMUNICATIONS LIMITED,3.0,False,False,False,True,960863835.9,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.886157
L20740MZ2010PLC001973,TATA CONSUMER PRODUCTS LIMITED,3.0,False,False,False,True,526676501.29,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.889202
L66073TR2010PLC001974,TATA ELXSI LIMITED,3.0,False,False,False,True,217792101.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.892262
L64238AP2010PLC001975,TATA INVESTMENT CORPORATION LI,3.0,False,False,False,True,717323505.85,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.895339
L38833BR2010PLC001976,TATA POWER COMPANY LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,7,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.898536
L26151KL2010PLC001977,TATA STEEL LIMITED,3.0,False,False,False,True,556462118.6,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.901610
L10364PY2010PLC001978,TATA TECHNOLOGIES LIMITED,3.0,False,False,False,True,59283923.73,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.904793
L92789ML2010PLC001979,TATVA CHINTAN PHARMA CHEM LIMI,3.0,False,False,False,True,1430178917.55,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.907837
L86667TS2010PLC001980,TBO TEK LIMITED,3.0,False,False,False,True,158891499.49,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.910867
L19857GA2010PLC001981,TRIBHOVANDAS BHIMJI ZAVERI LIM,3.0,False,False,False,True,227366149.81,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.913841
L95073LD2010PLC001982,TRANSPORT CORPORATION OF INDIA,3.0,False,False,False,True,428710903.92,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.916952
L55745KA2010PLC001983,TCI EXPRESS LIMITED,3.0,False,False,False,True,680597745.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.919983
L32859NL2010PLC001984,TCI FINANCE LIMITED,3.0,False,False,False,True,929757531.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.923001
L54067AN2010PLC001985,TCPL PACKAGING LIMITED,3.0,False,False,False,True,164093221.64,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.926024
L79648NL2010PLC001986,TATA CONSULTANCY SERVICES LIMI,3.0,False,False,False,True,96909985.08,3,10.0,0.0,7,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.929278
L53550GA2010PLC001987,TD POWER SYSTEMS LIMITED,3.0,False,False,False,True,529147758.78,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.932939
L21567GA2010PLC001988,TEAM INDIA GUARANTY LIMITED,3.0,False,False,False,True,862077906.41,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.936102
L27709TN2010PLC001989,TEAMLEASE SERVICES LIMITED,3.0,False,False,False,True,414986248.05,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.939641
L81758GA2010PLC001990,TECH MAHINDRA LIMITED,3.0,False,False,False,True,716839817.13,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.944700
L34426DD2010PLC001991,TECHNO ELECTRIC & ENGINEERING ,3.0,False,False,False,True,429714709.83,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.948375
L78392AN2010PLC001992,TECIL CHEMICALS AND HYDRO POWE,3.0,False,False,False,True,1637338196.59,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.951731
L75820OR2010PLC001993,TEGA INDUSTRIES LIMITED,3.0,False,False,False,True,873509619.4,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.955124
L35370GA2010PLC001994,TEJAS NETWORKS LIMITED,3.0,False,False,False,True,789164464.53,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.958322
L19383AP2010PLC001995,TEMBO GLOBAL INDUSTRIES LIMITE,3.0,False,False,False,True,234549939.7,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.961414
L44928WB2010PLC001996,TENNECO CLEAN AIR INDIA LIMITE,3.0,False,False,False,True,547669998.25,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.964498
L62046DN2010PLC001997,TERA SOFTWARE LIMITED,3.0,False,False,False,True,233892575.75,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.967584
L17360MP2010PLC001998,TEXMACO INFRASTRUCTURE & HOLDI,3.0,False,False,False,True,663946744.42,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.970891
L44261KA2010PLC001999,TEXMO PIPES AND PRODUCTS LIMIT,3.0,False,False,False,True,1099366873.1,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.974269
L72659AR2010PLC002000,TEXMACO RAIL & ENGINEERING LIM,3.0,False,False,False,True,58892625.93,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.977665
L23386TN2010PLC002001,TOURISM FINANCE CORPORATION OF,3.0,False,False,False,True,1351289450.5,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.980826
L92244CG2010PLC002002,TRANSWARRANTY FINANCE LIMITED,3.0,False,False,False,True,1301076087.75,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.983936
L11137GA2010PLC002003,TGB BANQUETS AND HOTELS LIMITE,3.0,False,False,False,True,444508075.76,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.987159
L85265DD2010PLC002004,THANGAMAYIL JEWELLERY LIMITED,3.0,False,False,False,True,182638581.76,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.990314
L90774AS2010PLC002005,THE INVESTMENT TRUST OF INDIA ,3.0,False,False,False,True,1427630980.19,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.993338
L90460AN2010PLC002006,THEJO ENGINEERING LIMITED,3.0,False,False,False,True,660143663.67,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.996577
L83530DN2010PLC002007,LEELA PALACES HOTELS & RESORTS,3.0,False,False,False,True,239864469.74,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:34.999624
L69006AP2010PLC002008,THEMIS MEDICARE LIMITED,3.0,False,False,False,True,823086484.55,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.002673
L74520GJ2010PLC002009,THERMAX LIMITED,3.0,False,False,False,True,59376595.99,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.005825
L66633OR2010PLC002010,THOMAS COOK  (INDIA)  LIMITED,3.0,False,False,False,True,93672802.11,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.008902
L95339DD2010PLC002011,THOMAS SCOTT (INDIA) LIMITED,3.0,False,False,False,True,88772607.77,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.012022
L89909TS2010PLC002012,THYROCARE TECHNOLOGIES LIMITED,3.0,False,False,False,True,1748167052.79,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.015142
L78759TS2010PLC002013,TILAKNAGAR INDUSTRIES LIMITED,3.0,False,False,False,True,189970777.04,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.018155
L14358PY2010PLC002014,TWAMEV CONSTRUCTION AND INFRAS,3.0,False,False,False,True,28155899.33,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.021287
L81853AN2010PLC002015,TIGER LOGISTICS (INDIA) LIMITE,3.0,False,False,False,True,56816291.68,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.024337
L94502SK2010PLC002016,TECHNOCRAFT INDUSTRIES (INDIA),3.0,False,False,False,True,354627378.42,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.027509
L91900JH2010PLC002017,TUBE INVESTMENTS OF INDIA LIMI,3.0,False,False,False,True,366415660.1,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.030661
L80003NL2010PLC002018,TIJARIA POLYPIPES LIMITED,3.0,False,False,False,True,51130781.27,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.033712
L51466MZ2010PLC002019,TIL LIMITED,3.0,False,False,False,True,598141956.62,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.036961
L31926LD2010PLC002020,TIME TECHNOPLAST LIMITED,3.0,False,False,False,True,115106755.8,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.039952
L10269NL2010PLC002021,TIMKEN INDIA LIMITED,3.0,False,False,False,True,1107915593.72,3,10.0,0.0,5,"{""inactive_company"": 0.0, ""drt_case"": 0.0, ""nclt_case"": 0.0, ""director_stress"": 3.0, ""contagion_risk"": 0.0}",2026-03-12T13:38:35.042980
