case_id,company_id,company_cin,sector,character_score,capacity_score,capital_score,collateral_score,conditions_score,composite_score,decision,character_label,capacity_label,capital_label,collateral_label,conditions_label,computed_at
CAM_01830,COMP_01830,L50254GA2010PLC001830,Communication Services,9.55,5.13,5.0,5.91,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.559330
CAM_01831,COMP_01831,L85827TN2010PLC001831,Consumer Cyclical,9.55,4.43,5.0,5.93,5.5,6.34,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.582334
CAM_01832,COMP_01832,L11360KA2010PLC001832,Consumer Cyclical,9.55,4.56,5.0,5.99,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.605174
CAM_01833,COMP_01833,L48236CG2010PLC001833,Utilities,7.7,5.03,5.0,5.66,6.5,6.04,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.630648
CAM_01834,COMP_01834,L29299DD2010PLC001834,Industrials,9.55,5.2,5.0,5.91,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.654347
CAM_01835,COMP_01835,L77081AR2010PLC001835,Industrials,9.55,4.78,5.0,5.91,6.5,6.54,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.677888
CAM_01836,COMP_01836,L55683GA2010PLC001836,Industrials,9.06,4.76,5.0,5.95,6.5,6.39,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.703831
CAM_01837,COMP_01837,L41960JH2010PLC001837,Consumer Defensive,9.55,4.84,5.0,5.98,6.5,6.57,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.731819
CAM_01838,COMP_01838,L45109WB2010PLC001838,Consumer Cyclical,9.55,5.27,5.0,5.95,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.754798
CAM_01839,COMP_01839,L14797DD2010PLC001839,Technology,9.55,5.17,5.0,5.93,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.778336
CAM_01840,COMP_01840,L58730DN2010PLC001840,Real Estate,9.55,5.25,5.0,5.65,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.801784
CAM_01841,COMP_01841,L16857NL2010PLC001841,Financial Services,9.55,4.53,5.0,5.92,6.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.824656
CAM_01842,COMP_01842,L42155MZ2010PLC001842,Consumer Cyclical,9.55,4.99,5.0,5.87,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.847255
CAM_01843,COMP_01843,L96484GJ2010PLC001843,Industrials,9.55,5.19,5.0,5.93,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.869727
CAM_01844,COMP_01844,L76157MN2010PLC001844,Healthcare,7.81,5.05,5.0,5.88,6.5,6.1,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.892903
CAM_01845,COMP_01845,L49468LD2010PLC001845,Industrials,9.55,5.27,5.0,5.83,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.915359
CAM_01846,COMP_01846,L26079AR2010PLC001846,Real Estate,9.55,5.3,5.0,5.65,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.938098
CAM_01847,COMP_01847,L91047NL2010PLC001847,Technology,9.55,5.28,5.0,5.81,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.961472
CAM_01848,COMP_01848,L60254MH2010PLC001848,Healthcare,7.78,4.85,5.0,5.83,6.5,6.02,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:17.984675
CAM_01849,COMP_01849,L38569AR2010PLC001849,Basic Materials,9.55,5.23,5.0,5.88,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.007627
CAM_01850,COMP_01850,L64817JH2010PLC001850,Technology,7.57,5.27,5.0,5.71,6.5,6.07,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.030452
CAM_01851,COMP_01851,L59618CG2010PLC001851,Technology,9.55,4.72,5.0,5.85,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.052978
CAM_01852,COMP_01852,L72461AP2010PLC001852,Industrials,7.6,4.73,5.0,5.78,6.5,5.93,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.075753
CAM_01853,COMP_01853,L48101KA2010PLC001853,Consumer Cyclical,9.55,5.28,5.0,5.97,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.098316
CAM_01854,COMP_01854,L85571LD2010PLC001854,Industrials,8.99,4.75,5.0,5.97,6.5,6.37,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.121740
CAM_01855,COMP_01855,L68408MZ2010PLC001855,Consumer Cyclical,9.55,5.09,5.0,5.98,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.144189
CAM_01856,COMP_01856,L16290ML2010PLC001856,Consumer Cyclical,9.55,4.51,5.0,5.89,6.5,6.46,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.166917
CAM_01857,COMP_01857,L62833MH2010PLC001857,Technology,7.58,4.73,5.0,5.97,6.5,5.94,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.190091
CAM_01858,COMP_01858,L28132GJ2010PLC001858,Basic Materials,9.55,5.05,5.0,5.88,6.5,6.62,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.212615
CAM_01859,COMP_01859,L83015TN2010PLC001859,Financial Services,9.55,5.36,5.0,5.95,6.5,6.72,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.236361
CAM_01860,COMP_01860,L64713NL2010PLC001860,Energy,8.09,4.9,5.0,5.92,6.5,6.14,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.259546
CAM_01861,COMP_01861,L24879SK2010PLC001861,Consumer Cyclical,9.55,5.23,5.0,5.96,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.282661
CAM_01862,COMP_01862,L59726SK2010PLC001862,Financial Services,9.55,5.16,5.0,5.65,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.305118
CAM_01863,COMP_01863,L27116MH2010PLC001863,Healthcare,7.91,4.52,5.0,5.83,6.5,5.96,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.328236
CAM_01864,COMP_01864,L38977AR2010PLC001864,Financial Services,9.55,5.15,5.0,5.65,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.351001
CAM_01865,COMP_01865,L28468NL2010PLC001865,Consumer Cyclical,7.86,4.43,5.0,5.95,5.5,5.83,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.374235
CAM_01866,COMP_01866,L45678GA2010PLC001866,Industrials,8.46,5.16,5.0,5.89,6.5,6.33,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.397103
CAM_01867,COMP_01867,L49142SK2010PLC001867,Consumer Cyclical,9.55,4.48,5.0,5.94,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.419705
CAM_01868,COMP_01868,L97610MZ2010PLC001868,Basic Materials,9.55,5.16,5.0,5.7,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.442265
CAM_01869,COMP_01869,L89999WB2010PLC001869,Consumer Cyclical,9.55,4.8,5.0,5.98,5.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.470639
CAM_01870,COMP_01870,L36943AR2010PLC001870,Basic Materials,9.55,4.82,5.0,5.94,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.510587
CAM_01871,COMP_01871,L47267PY2010PLC001871,Industrials,7.57,4.85,5.0,5.9,6.5,5.97,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.552839
CAM_01872,COMP_01872,L16808CG2010PLC001872,Consumer Cyclical,9.55,5.21,5.0,5.95,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.576362
CAM_01873,COMP_01873,L51292KA2010PLC001873,Basic Materials,9.55,4.8,5.0,5.95,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.598911
CAM_01874,COMP_01874,L57536KA2010PLC001874,Consumer Cyclical,9.55,4.36,5.0,5.91,6.5,6.41,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.623900
CAM_01875,COMP_01875,L99342DD2010PLC001875,Industrials,9.55,5.08,5.0,5.97,6.5,6.64,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.647093
CAM_01876,COMP_01876,L75193PY2010PLC001876,Financial Services,9.55,4.71,5.0,5.9,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.669543
CAM_01877,COMP_01877,L37226AP2010PLC001877,Basic Materials,9.55,4.59,5.0,5.93,6.5,6.49,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.693160
CAM_01878,COMP_01878,L18472KL2010PLC001878,Industrials,9.55,4.85,5.0,5.75,5.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.722058
CAM_01879,COMP_01879,L13602TR2010PLC001879,Consumer Cyclical,9.55,4.85,5.0,5.93,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.746510
CAM_01880,COMP_01880,L31200MZ2010PLC001880,Consumer Cyclical,9.55,5.21,5.0,5.9,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.769709
CAM_01881,COMP_01881,L85326MZ2010PLC001881,Consumer Cyclical,9.55,4.73,5.0,5.82,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.792891
CAM_01882,COMP_01882,L34318ML2010PLC001882,Basic Materials,7.66,5.27,5.0,5.88,6.5,6.12,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.815872
CAM_01883,COMP_01883,L72044DN2010PLC001883,Consumer Cyclical,7.97,4.96,5.0,5.96,6.5,6.12,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.838570
CAM_01884,COMP_01884,L66530PY2010PLC001884,Healthcare,8.25,4.77,5.0,5.97,5.9,6.09,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.861363
CAM_01885,COMP_01885,L34717MN2010PLC001885,Basic Materials,9.55,5.08,5.0,5.92,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.884003
CAM_01886,COMP_01886,L61966ML2010PLC001886,Financial Services,9.55,5.02,5.0,5.65,6.5,6.59,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.906740
CAM_01887,COMP_01887,L85493GJ2010PLC001887,Basic Materials,8.47,5.05,5.0,5.95,6.5,6.3,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.929281
CAM_01888,COMP_01888,L64007KA2010PLC001888,Financial Services,9.55,4.19,5.0,5.65,6.5,6.34,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.951828
CAM_01889,COMP_01889,L83284TR2010PLC001889,Industrials,9.55,5.29,5.0,5.96,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.974822
CAM_01890,COMP_01890,L26697AP2010PLC001890,Basic Materials,9.55,4.51,5.0,5.94,5.5,6.36,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:18.998257
CAM_01891,COMP_01891,L26155TR2010PLC001891,Financial Services,8.31,5.09,5.0,5.78,6.5,6.25,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.022513
CAM_01892,COMP_01892,L20218PY2010PLC001892,Basic Materials,9.55,4.88,5.0,5.95,6.5,6.57,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.045165
CAM_01893,COMP_01893,L16385AR2010PLC001893,Financial Services,9.55,5.55,5.0,5.87,6.5,6.77,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.067565
CAM_01894,COMP_01894,L77760MH2010PLC001894,Industrials,9.55,5.28,5.0,5.99,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.089587
CAM_01895,COMP_01895,L99259AP2010PLC001895,Communication Services,9.55,4.61,5.0,5.73,6.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.113100
CAM_01896,COMP_01896,L20464NL2010PLC001896,Technology,9.55,4.47,5.0,5.65,6.5,6.42,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.136283
CAM_01897,COMP_01897,L56622TS2010PLC001897,Consumer Cyclical,9.55,5.23,5.0,5.91,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.159106
CAM_01898,COMP_01898,L81497CG2010PLC001898,Consumer Cyclical,9.55,4.49,5.0,5.88,6.5,6.45,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.181329
CAM_01899,COMP_01899,L92446MP2010PLC001899,Technology,9.55,4.68,5.0,5.65,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.203849
CAM_01900,COMP_01900,L50973MN2010PLC001900,Consumer Cyclical,9.55,5.26,5.0,5.99,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.227340
CAM_01901,COMP_01901,L20849OR2010PLC001901,Consumer Cyclical,9.55,5.28,5.0,5.99,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.250139
CAM_01902,COMP_01902,L89717SK2010PLC001902,Basic Materials,9.55,4.96,5.0,5.97,6.5,6.6,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.272562
CAM_01903,COMP_01903,L75391LD2010PLC001903,Technology,7.59,5.23,5.0,5.9,6.5,6.09,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.295393
CAM_01904,COMP_01904,L41909WB2010PLC001904,Consumer Cyclical,9.55,5.28,5.0,5.91,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.318601
CAM_01905,COMP_01905,L85480MZ2010PLC001905,Basic Materials,9.55,4.87,5.0,5.83,6.5,6.56,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.341403
CAM_01906,COMP_01906,L18121GA2010PLC001906,Basic Materials,9.55,5.2,5.0,5.96,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.364659
CAM_01907,COMP_01907,L79337GA2010PLC001907,Healthcare,7.88,5.23,5.0,5.96,6.5,6.18,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.387710
CAM_01908,COMP_01908,L88483GJ2010PLC001908,Basic Materials,9.55,5.15,5.0,5.98,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.411280
CAM_01909,COMP_01909,L29846SK2010PLC001909,Consumer Defensive,9.55,4.61,5.0,5.96,6.5,6.49,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.434539
CAM_01910,COMP_01910,L12591MZ2010PLC001910,Consumer Cyclical,9.55,4.84,5.0,6.0,6.5,6.57,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.457778
CAM_01911,COMP_01911,L98958SK2010PLC001911,Basic Materials,7.59,5.21,5.0,5.88,6.5,6.08,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.480167
CAM_01912,COMP_01912,L22541MZ2010PLC001912,Real Estate,9.55,5.21,5.0,5.74,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.502782
CAM_01913,COMP_01913,L61378MH2010PLC001913,Financial Services,7.69,3.91,5.0,5.68,6.5,5.7,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Inadequate,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.525662
CAM_01914,COMP_01914,L99978MN2010PLC001914,Industrials,9.55,5.02,5.0,5.92,6.5,6.61,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.551016
CAM_01915,COMP_01915,L37202MZ2010PLC001915,Basic Materials,7.64,5.28,5.0,5.99,6.5,6.12,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.591364
CAM_01916,COMP_01916,L94348PY2010PLC001916,Financial Services,7.62,4.91,5.0,5.75,6.5,5.98,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.616685
CAM_01917,COMP_01917,L36408AP2010PLC001917,Consumer Cyclical,9.55,5.22,5.0,6.0,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.640051
CAM_01918,COMP_01918,L77506MP2010PLC001918,Consumer Cyclical,9.55,5.28,5.0,5.92,6.5,6.69,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.663512
CAM_01919,COMP_01919,L63493AP2010PLC001919,Consumer Defensive,9.55,5.14,5.0,5.95,6.5,6.65,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.686233
CAM_01920,COMP_01920,L23397AP2010PLC001920,Basic Materials,9.55,5.2,5.0,5.91,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.715622
CAM_01921,COMP_01921,L99363GA2010PLC001921,Healthcare,7.85,5.05,5.0,5.94,6.5,6.11,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.741849
CAM_01922,COMP_01922,L21550JH2010PLC001922,Real Estate,9.55,5.06,5.0,5.81,6.5,6.61,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.765633
CAM_01923,COMP_01923,L30410AS2010PLC001923,Communication Services,9.55,5.09,5.0,5.86,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.790940
CAM_01924,COMP_01924,L85688TR2010PLC001924,Consumer Cyclical,9.55,4.7,5.0,5.79,6.5,6.5,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.813838
CAM_01925,COMP_01925,L10489AP2010PLC001925,Consumer Cyclical,9.55,4.8,5.0,5.97,6.5,6.55,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.836671
CAM_01926,COMP_01926,L74697AP2010PLC001926,Consumer Cyclical,9.55,5.29,5.0,5.93,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.859641
CAM_01927,COMP_01927,L24745AS2010PLC001927,Real Estate,8.23,4.37,5.0,5.95,6.5,6.02,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.882564
CAM_01928,COMP_01928,L67932TR2010PLC001928,Basic Materials,9.55,4.72,5.0,5.82,6.5,6.51,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.905668
CAM_01929,COMP_01929,L84221MH2010PLC001929,Industrials,9.55,4.54,5.0,5.9,6.5,6.47,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.928437
CAM_01930,COMP_01930,L63838AP2010PLC001930,Industrials,7.68,5.26,5.0,5.97,6.5,6.13,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.951375
CAM_01931,COMP_01931,L18944DD2010PLC001931,Healthcare,8.3,5.06,5.0,5.96,6.2,6.22,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.974035
CAM_01932,COMP_01932,L15819LD2010PLC001932,Real Estate,9.55,4.44,5.0,5.97,5.5,6.34,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:19.997220
CAM_01933,COMP_01933,L15967OR2010PLC001933,Basic Materials,9.55,5.18,5.0,5.97,6.5,6.67,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.020850
CAM_01934,COMP_01934,L80786SK2010PLC001934,Healthcare,8.27,5.18,5.0,5.95,6.5,6.28,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.043542
CAM_01935,COMP_01935,L93890DN2010PLC001935,Technology,9.55,5.27,5.0,5.65,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.066178
CAM_01936,COMP_01936,L51262DD2010PLC001936,Utilities,9.55,4.13,5.0,5.83,6.5,6.34,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.088772
CAM_01937,COMP_01937,L56289ML2010PLC001937,Consumer Cyclical,9.55,5.29,5.0,5.99,6.5,6.7,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.111503
CAM_01938,COMP_01938,L37495DD2010PLC001938,Basic Materials,9.55,4.74,5.0,5.7,6.5,6.51,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.133961
CAM_01939,COMP_01939,L40300WB2010PLC001939,Financial Services,7.62,4.59,5.0,5.9,6.2,5.87,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.157896
CAM_01940,COMP_01940,L30417PY2010PLC001940,Consumer Cyclical,9.55,5.19,5.0,5.89,6.5,6.66,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.180974
CAM_01941,COMP_01941,L56051TS2010PLC001941,Healthcare,7.83,4.85,5.0,5.96,5.5,5.95,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.206286
CAM_01942,COMP_01942,L25502BR2010PLC001942,Technology,9.55,4.58,5.0,5.86,6.5,6.48,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.229316
CAM_01943,COMP_01943,L65464ML2010PLC001943,Communication Services,9.55,4.69,5.0,5.84,6.5,6.51,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.253229
CAM_01944,COMP_01944,L10788TN2010PLC001944,Industrials,7.57,4.78,5.0,5.93,6.5,5.95,REFER TO SENIOR CREDIT COMMITTEE,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.276858
CAM_01945,COMP_01945,L22006GJ2010PLC001945,Industrials,9.55,5.26,5.0,5.88,6.5,6.68,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.300993
CAM_01946,COMP_01946,L55598ML2010PLC001946,Consumer Cyclical,9.55,5.06,5.0,5.93,6.5,6.63,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.324704
CAM_01947,COMP_01947,L19826DD2010PLC001947,Industrials,9.55,4.71,5.0,5.87,6.5,6.52,APPROVE WITH CONDITIONS,Low Risk,Stressed,Moderate,Insufficient,Neutral,2026-03-12T15:07:20.348304
