case_id,company_id,company_cin,sector,anomaly_score_raw,anomaly_score_normalized,isolation_forest_label,anomaly_classification,feature_percentile_ranks,n_sector_peers,model_n_estimators,processed_timestamp
CAM_00845,COMP_00845,L47332DD2010PLC000845,Consumer Defensive,-0.518948,0.5901,normal,normal,"{""dscr"": 89.4, ""debt_to_equity"": 1.9, ""interest_coverage"": 86.9, ""ebitda_margin"": 26.9, ""pat_margin"": 49.4}",160,200,2026-03-12T13:20:13.428300
CAM_00872,COMP_00872,L88126PY2010PLC000872,Consumer Defensive,-0.650826,0.0681,outlier,extreme_outlier,"{""dscr"": 100.0, ""debt_to_equity"": 3.1, ""interest_coverage"": 99.4, ""ebitda_margin"": 47.5, ""pat_margin"": 74.4}",160,200,2026-03-12T13:20:13.428452
CAM_00955,COMP_00955,L32610GJ2010PLC000955,Consumer Defensive,-0.552701,0.4565,outlier,anomalous,"{""dscr"": 92.5, ""debt_to_equity"": 6.2, ""interest_coverage"": 88.8, ""ebitda_margin"": 85.6, ""pat_margin"": 98.8}",160,200,2026-03-12T13:20:13.428643
CAM_00972,COMP_00972,L55370MH2010PLC000972,Consumer Defensive,-0.431987,0.9343,normal,normal,"{""dscr"": 51.2, ""debt_to_equity"": 53.8, ""interest_coverage"": 56.9, ""ebitda_margin"": 70.0, ""pat_margin"": 72.5}",160,200,2026-03-12T13:20:13.428810
CAM_00978,COMP_00978,L63752AR2010PLC000978,Consumer Defensive,-0.450016,0.8629,normal,normal,"{""dscr"": 76.9, ""debt_to_equity"": 24.4, ""interest_coverage"": 72.5, ""ebitda_margin"": 81.9, ""pat_margin"": 85.6}",160,200,2026-03-12T13:20:13.428981
CAM_00983,COMP_00983,L16394ML2010PLC000983,Consumer Defensive,-0.446503,0.8768,normal,normal,"{""dscr"": 53.1, ""debt_to_equity"": 48.8, ""interest_coverage"": 65.0, ""ebitda_margin"": 88.1, ""pat_margin"": 86.2}",160,200,2026-03-12T13:20:13.429143
CAM_01025,COMP_01025,L71871LD2010PLC001025,Consumer Defensive,-0.499612,0.6666,normal,normal,"{""dscr"": 41.9, ""debt_to_equity"": 41.9, ""interest_coverage"": 31.9, ""ebitda_margin"": 1.9, ""pat_margin"": 0.6}",160,200,2026-03-12T13:20:13.429296
CAM_01048,COMP_01048,L12302JH2010PLC001048,Consumer Defensive,-0.422206,0.973,normal,normal,"{""dscr"": 65.6, ""debt_to_equity"": 33.8, ""interest_coverage"": 63.1, ""ebitda_margin"": 48.1, ""pat_margin"": 56.9}",160,200,2026-03-12T13:20:13.429449
CAM_01051,COMP_01051,L64106KA2010PLC001051,Consumer Defensive,-0.450734,0.8601,normal,normal,"{""dscr"": 58.1, ""debt_to_equity"": 43.1, ""interest_coverage"": 51.2, ""ebitda_margin"": 87.5, ""pat_margin"": 76.9}",160,200,2026-03-12T13:20:13.429632
CAM_01055,COMP_01055,L61318MZ2010PLC001055,Consumer Defensive,-0.492092,0.6964,normal,normal,"{""dscr"": 50.6, ""debt_to_equity"": 86.9, ""interest_coverage"": 61.3, ""ebitda_margin"": 94.4, ""pat_margin"": 93.8}",160,200,2026-03-12T13:20:13.429792
CAM_01079,COMP_01079,L93957TS2010PLC001079,Consumer Defensive,-0.443828,0.8874,normal,normal,"{""dscr"": 38.1, ""debt_to_equity"": 45.0, ""interest_coverage"": 33.1, ""ebitda_margin"": 67.5, ""pat_margin"": 54.4}",160,200,2026-03-12T13:20:13.429946
CAM_01080,COMP_01080,L39599GJ2010PLC001080,Consumer Defensive,-0.5338,0.5313,normal,normal,"{""dscr"": 70.6, ""debt_to_equity"": 16.9, ""interest_coverage"": 46.9, ""ebitda_margin"": 0.6, ""pat_margin"": 1.2}",160,200,2026-03-12T13:20:13.430106
CAM_01082,COMP_01082,L72408MZ2010PLC001082,Consumer Defensive,-0.447574,0.8726,normal,normal,"{""dscr"": 10.0, ""debt_to_equity"": 91.9, ""interest_coverage"": 15.0, ""ebitda_margin"": 58.8, ""pat_margin"": 36.2}",160,200,2026-03-12T13:20:13.430265
CAM_01087,COMP_01087,L61732AS2010PLC001087,Consumer Defensive,-0.462108,0.815,normal,normal,"{""dscr"": 70.0, ""debt_to_equity"": 49.4, ""interest_coverage"": 81.2, ""ebitda_margin"": 66.9, ""pat_margin"": 78.8}",160,200,2026-03-12T13:20:13.430418
CAM_01095,COMP_01095,L98291DD2010PLC001095,Consumer Defensive,-0.477687,0.7534,normal,normal,"{""dscr"": 87.5, ""debt_to_equity"": 15.0, ""interest_coverage"": 83.1, ""ebitda_margin"": 63.7, ""pat_margin"": 76.2}",160,200,2026-03-12T13:20:13.430602
CAM_01099,COMP_01099,L40379MH2010PLC001099,Consumer Defensive,-0.457607,0.8329,normal,normal,"{""dscr"": 54.4, ""debt_to_equity"": 18.8, ""interest_coverage"": 34.4, ""ebitda_margin"": 8.1, ""pat_margin"": 13.8}",160,200,2026-03-12T13:20:13.430765
CAM_01103,COMP_01103,L42253ML2010PLC001103,Consumer Defensive,-0.45827,0.8302,normal,normal,"{""dscr"": 63.7, ""debt_to_equity"": 72.5, ""interest_coverage"": 75.0, ""ebitda_margin"": 77.5, ""pat_margin"": 82.5}",160,200,2026-03-12T13:20:13.430917
CAM_01118,COMP_01118,L83120TN2010PLC001118,Consumer Defensive,-0.462961,0.8117,normal,normal,"{""dscr"": 77.5, ""debt_to_equity"": 40.6, ""interest_coverage"": 83.8, ""ebitda_margin"": 33.8, ""pat_margin"": 51.2}",160,200,2026-03-12T13:20:13.431070
CAM_01134,COMP_01134,L28226DD2010PLC001134,Consumer Defensive,-0.461765,0.8164,normal,normal,"{""dscr"": 55.0, ""debt_to_equity"": 15.6, ""interest_coverage"": 41.9, ""ebitda_margin"": 20.0, ""pat_margin"": 24.4}",160,200,2026-03-12T13:20:13.431221
CAM_01165,COMP_01165,L34642AS2010PLC001165,Consumer Defensive,-0.501227,0.6602,normal,normal,"{""dscr"": 60.6, ""debt_to_equity"": 71.2, ""interest_coverage"": 79.4, ""ebitda_margin"": 88.8, ""pat_margin"": 96.9}",160,200,2026-03-12T13:20:13.431373
CAM_01182,COMP_01182,L83583AS2010PLC001182,Consumer Defensive,-0.589764,0.3098,outlier,anomalous,"{""dscr"": 94.4, ""debt_to_equity"": 0.6, ""interest_coverage"": 87.5, ""ebitda_margin"": 3.1, ""pat_margin"": 19.4}",160,200,2026-03-12T13:20:13.431559
CAM_01211,COMP_01211,L78881MH2010PLC001211,Consumer Defensive,-0.53895,0.5109,normal,normal,"{""dscr"": 9.4, ""debt_to_equity"": 88.8, ""interest_coverage"": 11.2, ""ebitda_margin"": 98.1, ""pat_margin"": 69.4}",160,200,2026-03-12T13:20:13.431728
CAM_01218,COMP_01218,L56321KA2010PLC001218,Consumer Defensive,-0.460837,0.8201,normal,normal,"{""dscr"": 17.5, ""debt_to_equity"": 50.6, ""interest_coverage"": 7.5, ""ebitda_margin"": 18.1, ""pat_margin"": 5.6}",160,200,2026-03-12T13:20:13.431881
CAM_01228,COMP_01228,L23563GJ2010PLC001228,Consumer Defensive,-0.439604,0.9041,normal,normal,"{""dscr"": 30.6, ""debt_to_equity"": 58.8, ""interest_coverage"": 35.0, ""ebitda_margin"": 68.8, ""pat_margin"": 60.6}",160,200,2026-03-12T13:20:13.432037
CAM_01239,COMP_01239,L78515MN2010PLC001239,Consumer Defensive,-0.433636,0.9277,normal,normal,"{""dscr"": 72.5, ""debt_to_equity"": 30.6, ""interest_coverage"": 71.2, ""ebitda_margin"": 74.4, ""pat_margin"": 80.0}",160,200,2026-03-12T13:20:13.432186
CAM_01248,COMP_01248,L57208JH2010PLC001248,Consumer Defensive,-0.510235,0.6246,normal,normal,"{""dscr"": 2.5, ""debt_to_equity"": 83.1, ""interest_coverage"": 10.6, ""ebitda_margin"": 17.5, ""pat_margin"": 10.0}",160,200,2026-03-12T13:20:13.432336
CAM_01256,COMP_01256,L56541OR2010PLC001256,Consumer Defensive,-0.437227,0.9135,normal,normal,"{""dscr"": 23.1, ""debt_to_equity"": 52.5, ""interest_coverage"": 21.2, ""ebitda_margin"": 10.0, ""pat_margin"": 10.6}",160,200,2026-03-12T13:20:13.432488
CAM_01269,COMP_01269,L47075TN2010PLC001269,Consumer Defensive,-0.460409,0.8218,normal,normal,"{""dscr"": 34.4, ""debt_to_equity"": 85.0, ""interest_coverage"": 29.4, ""ebitda_margin"": 28.1, ""pat_margin"": 25.0}",160,200,2026-03-12T13:20:13.432687
CAM_01274,COMP_01274,L77679TN2010PLC001274,Consumer Defensive,-0.444909,0.8831,normal,normal,"{""dscr"": 10.6, ""debt_to_equity"": 70.0, ""interest_coverage"": 9.4, ""ebitda_margin"": 48.8, ""pat_margin"": 25.6}",160,200,2026-03-12T13:20:13.432845
CAM_01303,COMP_01303,L38497KA2010PLC001303,Consumer Defensive,-0.464768,0.8045,normal,normal,"{""dscr"": 81.9, ""debt_to_equity"": 23.8, ""interest_coverage"": 68.1, ""ebitda_margin"": 15.6, ""pat_margin"": 30.0}",160,200,2026-03-12T13:20:13.432999
CAM_01308,COMP_01308,L93284GA2010PLC001308,Consumer Defensive,-0.49541,0.6832,normal,normal,"{""dscr"": 5.6, ""debt_to_equity"": 77.5, ""interest_coverage"": 4.4, ""ebitda_margin"": 78.1, ""pat_margin"": 31.2}",160,200,2026-03-12T13:20:13.433161
CAM_01355,COMP_01355,L42320MN2010PLC001355,Consumer Defensive,-0.428383,0.9485,normal,normal,"{""dscr"": 36.9, ""debt_to_equity"": 42.5, ""interest_coverage"": 28.7, ""ebitda_margin"": 46.2, ""pat_margin"": 38.1}",160,200,2026-03-12T13:20:13.433321
CAM_01363,COMP_01363,L88014TN2010PLC001363,Consumer Defensive,-0.433889,0.9267,normal,normal,"{""dscr"": 25.0, ""debt_to_equity"": 69.4, ""interest_coverage"": 18.1, ""ebitda_margin"": 62.5, ""pat_margin"": 43.8}",160,200,2026-03-12T13:20:13.433473
CAM_01370,COMP_01370,L88392TR2010PLC001370,Consumer Defensive,-0.434857,0.9229,normal,normal,"{""dscr"": 69.4, ""debt_to_equity"": 33.1, ""interest_coverage"": 63.7, ""ebitda_margin"": 21.2, ""pat_margin"": 32.5}",160,200,2026-03-12T13:20:13.433665
CAM_01371,COMP_01371,L65832AN2010PLC001371,Consumer Defensive,-0.519352,0.5885,normal,normal,"{""dscr"": 7.5, ""debt_to_equity"": 100.0, ""interest_coverage"": 3.1, ""ebitda_margin"": 27.5, ""pat_margin"": 5.0}",160,200,2026-03-12T13:20:13.433820
CAM_01383,COMP_01383,L86249DD2010PLC001383,Consumer Defensive,-0.495824,0.6816,normal,normal,"{""dscr"": 6.9, ""debt_to_equity"": 86.2, ""interest_coverage"": 3.8, ""ebitda_margin"": 24.4, ""pat_margin"": 3.1}",160,200,2026-03-12T13:20:13.433973
CAM_01388,COMP_01388,L71233WB2010PLC001388,Consumer Defensive,-0.451889,0.8555,normal,normal,"{""dscr"": 30.0, ""debt_to_equity"": 93.8, ""interest_coverage"": 24.4, ""ebitda_margin"": 60.6, ""pat_margin"": 45.6}",160,200,2026-03-12T13:20:13.434124
CAM_01440,COMP_01440,L76231LD2010PLC001440,Consumer Defensive,-0.452027,0.8549,normal,normal,"{""dscr"": 8.1, ""debt_to_equity"": 60.6, ""interest_coverage"": 10.0, ""ebitda_margin"": 21.9, ""pat_margin"": 12.5}",160,200,2026-03-12T13:20:13.434275
CAM_01452,COMP_01452,L64471NL2010PLC001452,Consumer Defensive,-0.577356,0.3589,outlier,anomalous,"{""dscr"": 19.4, ""debt_to_equity"": 89.4, ""interest_coverage"": 22.5, ""ebitda_margin"": 100.0, ""pat_margin"": 90.0}",160,200,2026-03-12T13:20:13.434424
CAM_01461,COMP_01461,L46383NL2010PLC001461,Consumer Defensive,-0.434848,0.9229,normal,normal,"{""dscr"": 39.4, ""debt_to_equity"": 55.6, ""interest_coverage"": 28.1, ""ebitda_margin"": 11.2, ""pat_margin"": 15.0}",160,200,2026-03-12T13:20:13.434604
CAM_01469,COMP_01469,L63003AR2010PLC001469,Consumer Defensive,-0.490042,0.7045,normal,normal,"{""dscr"": 35.6, ""debt_to_equity"": 82.5, ""interest_coverage"": 38.1, ""ebitda_margin"": 97.5, ""pat_margin"": 85.0}",160,200,2026-03-12T13:20:13.434763
CAM_01490,COMP_01490,L65157NL2010PLC001490,Consumer Defensive,-0.43956,0.9043,normal,normal,"{""dscr"": 75.6, ""debt_to_equity"": 25.6, ""interest_coverage"": 69.4, ""ebitda_margin"": 78.8, ""pat_margin"": 80.6}",160,200,2026-03-12T13:20:13.434912
CAM_01494,COMP_01494,L47468AS2010PLC001494,Consumer Defensive,-0.478815,0.7489,normal,normal,"{""dscr"": 6.2, ""debt_to_equity"": 90.6, ""interest_coverage"": 8.1, ""ebitda_margin"": 83.8, ""pat_margin"": 44.4}",160,200,2026-03-12T13:20:13.435065
CAM_01505,COMP_01505,L46516AN2010PLC001505,Consumer Defensive,-0.461911,0.8158,normal,normal,"{""dscr"": 44.4, ""debt_to_equity"": 62.5, ""interest_coverage"": 48.1, ""ebitda_margin"": 14.4, ""pat_margin"": 23.8}",160,200,2026-03-12T13:20:13.435214
CAM_01523,COMP_01523,L69385NL2010PLC001523,Consumer Defensive,-0.50305,0.653,normal,normal,"{""dscr"": 91.9, ""debt_to_equity"": 8.1, ""interest_coverage"": 92.5, ""ebitda_margin"": 23.1, ""pat_margin"": 48.1}",160,200,2026-03-12T13:20:13.435365
CAM_01557,COMP_01557,L44288NL2010PLC001557,Consumer Defensive,-0.489291,0.7075,normal,normal,"{""dscr"": 51.9, ""debt_to_equity"": 56.2, ""interest_coverage"": 60.6, ""ebitda_margin"": 95.6, ""pat_margin"": 94.4}",160,200,2026-03-12T13:20:13.435538
CAM_01568,COMP_01568,L56676AN2010PLC001568,Consumer Defensive,-0.459732,0.8244,normal,normal,"{""dscr"": 43.8, ""debt_to_equity"": 63.1, ""interest_coverage"": 43.1, ""ebitda_margin"": 93.8, ""pat_margin"": 78.1}",160,200,2026-03-12T13:20:13.435703
CAM_01579,COMP_01579,L98770TN2010PLC001579,Consumer Defensive,-0.514815,0.6064,normal,normal,"{""dscr"": 75.0, ""debt_to_equity"": 55.0, ""interest_coverage"": 86.2, ""ebitda_margin"": 85.0, ""pat_margin"": 95.0}",160,200,2026-03-12T13:20:13.435856
CAM_01589,COMP_01589,L95184BR2010PLC001589,Consumer Defensive,-0.446693,0.8761,normal,normal,"{""dscr"": 23.8, ""debt_to_equity"": 75.0, ""interest_coverage"": 47.5, ""ebitda_margin"": 53.8, ""pat_margin"": 50.6}",160,200,2026-03-12T13:20:13.436006
CAM_01592,COMP_01592,L18538DD2010PLC001592,Consumer Defensive,-0.444492,0.8848,normal,normal,"{""dscr"": 46.9, ""debt_to_equity"": 80.6, ""interest_coverage"": 44.4, ""ebitda_margin"": 80.0, ""pat_margin"": 68.8}",160,200,2026-03-12T13:20:13.436157
CAM_01600,COMP_01600,L81132AR2010PLC001600,Consumer Defensive,-0.442158,0.894,normal,normal,"{""dscr"": 74.4, ""debt_to_equity"": 30.0, ""interest_coverage"": 73.1, ""ebitda_margin"": 30.6, ""pat_margin"": 46.9}",160,200,2026-03-12T13:20:13.436306
CAM_01617,COMP_01617,L16729AS2010PLC001617,Consumer Defensive,-0.429154,0.9455,normal,normal,"{""dscr"": 18.8, ""debt_to_equity"": 78.8, ""interest_coverage"": 16.2, ""ebitda_margin"": 61.3, ""pat_margin"": 40.6}",160,200,2026-03-12T13:20:13.436459
CAM_01627,COMP_01627,L41437ML2010PLC001627,Consumer Defensive,-0.503189,0.6524,normal,normal,"{""dscr"": 64.4, ""debt_to_equity"": 9.4, ""interest_coverage"": 43.8, ""ebitda_margin"": 2.5, ""pat_margin"": 7.5}",160,200,2026-03-12T13:20:13.436641
CAM_01632,COMP_01632,L59449GJ2010PLC001632,Consumer Defensive,-0.545531,0.4849,normal,normal,"{""dscr"": 1.9, ""debt_to_equity"": 92.5, ""interest_coverage"": 0.6, ""ebitda_margin"": 36.2, ""pat_margin"": 1.9}",160,200,2026-03-12T13:20:13.436800
CAM_01643,COMP_01643,L30064MN2010PLC001643,Consumer Defensive,-0.467815,0.7925,normal,normal,"{""dscr"": 84.4, ""debt_to_equity"": 10.6, ""interest_coverage"": 76.2, ""ebitda_margin"": 28.7, ""pat_margin"": 46.2}",160,200,2026-03-12T13:20:13.436951
CAM_01653,COMP_01653,L86001KL2010PLC001653,Consumer Defensive,-0.4282,0.9493,normal,normal,"{""dscr"": 13.8, ""debt_to_equity"": 61.3, ""interest_coverage"": 18.8, ""ebitda_margin"": 26.2, ""pat_margin"": 20.6}",160,200,2026-03-12T13:20:13.437102
CAM_01698,COMP_01698,L79879JH2010PLC001698,Consumer Defensive,-0.50413,0.6487,normal,normal,"{""dscr"": 3.8, ""debt_to_equity"": 73.8, ""interest_coverage"": 1.2, ""ebitda_margin"": 36.9, ""pat_margin"": 4.4}",160,200,2026-03-12T13:20:13.437253
CAM_01700,COMP_01700,L75246LD2010PLC001700,Consumer Defensive,-0.502761,0.6541,normal,normal,"{""dscr"": 5.0, ""debt_to_equity"": 83.8, ""interest_coverage"": 5.6, ""ebitda_margin"": 86.2, ""pat_margin"": 35.6}",160,200,2026-03-12T13:20:13.437403
CAM_01723,COMP_01723,L45700TN2010PLC001723,Consumer Defensive,-0.492221,0.6959,normal,normal,"{""dscr"": 29.4, ""debt_to_equity"": 91.2, ""interest_coverage"": 53.8, ""ebitda_margin"": 95.0, ""pat_margin"": 92.5}",160,200,2026-03-12T13:20:13.437585
CAM_01728,COMP_01728,L34331SK2010PLC001728,Consumer Defensive,-0.559733,0.4286,outlier,anomalous,"{""dscr"": 96.2, ""debt_to_equity"": 6.9, ""interest_coverage"": 94.4, ""ebitda_margin"": 15.0, ""pat_margin"": 39.4}",160,200,2026-03-12T13:20:13.437747
CAM_01747,COMP_01747,L24836AS2010PLC001747,Consumer Defensive,-0.452159,0.8544,normal,normal,"{""dscr"": 61.9, ""debt_to_equity"": 38.8, ""interest_coverage"": 55.6, ""ebitda_margin"": 90.0, ""pat_margin"": 83.1}",160,200,2026-03-12T13:20:13.437901
CAM_01748,COMP_01748,L69793GA2010PLC001748,Consumer Defensive,-0.463912,0.8079,normal,normal,"{""dscr"": 28.1, ""debt_to_equity"": 87.5, ""interest_coverage"": 32.5, ""ebitda_margin"": 93.1, ""pat_margin"": 71.2}",160,200,2026-03-12T13:20:13.438052
CAM_01777,COMP_01777,L52294NL2010PLC001777,Consumer Defensive,-0.449175,0.8662,normal,normal,"{""dscr"": 20.6, ""debt_to_equity"": 81.2, ""interest_coverage"": 45.0, ""ebitda_margin"": 71.2, ""pat_margin"": 66.2}",160,200,2026-03-12T13:20:13.438203
CAM_01823,COMP_01823,L90350MN2010PLC001823,Consumer Defensive,-0.527747,0.5552,normal,normal,"{""dscr"": 3.1, ""debt_to_equity"": 97.5, ""interest_coverage"": 6.9, ""ebitda_margin"": 76.9, ""pat_margin"": 36.9}",160,200,2026-03-12T13:20:13.438365
CAM_01837,COMP_01837,L41960JH2010PLC001837,Consumer Defensive,-0.439994,0.9026,normal,normal,"{""dscr"": 8.8, ""debt_to_equity"": 76.9, ""interest_coverage"": 15.6, ""ebitda_margin"": 41.2, ""pat_margin"": 28.1}",160,200,2026-03-12T13:20:13.438604
CAM_01909,COMP_01909,L29846SK2010PLC001909,Consumer Defensive,-0.454219,0.8463,normal,normal,"{""dscr"": 14.4, ""debt_to_equity"": 48.1, ""interest_coverage"": 6.2, ""ebitda_margin"": 39.4, ""pat_margin"": 18.1}",160,200,2026-03-12T13:20:13.438794
CAM_01919,COMP_01919,L63493AP2010PLC001919,Consumer Defensive,-0.480852,0.7409,normal,normal,"{""dscr"": 88.1, ""debt_to_equity"": 13.8, ""interest_coverage"": 90.6, ""ebitda_margin"": 40.6, ""pat_margin"": 61.3}",160,200,2026-03-12T13:20:13.438950
CAM_01969,COMP_01969,L40923PY2010PLC001969,Consumer Defensive,-0.66803,0.0,outlier,extreme_outlier,"{""dscr"": 98.8, ""debt_to_equity"": 26.9, ""interest_coverage"": 100.0, ""ebitda_margin"": 68.1, ""pat_margin"": 98.1}",160,200,2026-03-12T13:20:13.439103
CAM_01973,COMP_01973,L20740MZ2010PLC001973,Consumer Defensive,-0.483902,0.7288,normal,normal,"{""dscr"": 24.4, ""debt_to_equity"": 51.2, ""interest_coverage"": 12.5, ""ebitda_margin"": 6.9, ""pat_margin"": 2.5}",160,200,2026-03-12T13:20:13.439264
CAM_02013,COMP_02013,L78759TS2010PLC002013,Consumer Defensive,-0.456496,0.8373,normal,normal,"{""dscr"": 21.2, ""debt_to_equity"": 67.5, ""interest_coverage"": 35.6, ""ebitda_margin"": 10.6, ""pat_margin"": 17.5}",160,200,2026-03-12T13:20:13.439415
CAM_02047,COMP_02047,L70937AS2010PLC002047,Consumer Defensive,-0.450342,0.8616,normal,normal,"{""dscr"": 67.5, ""debt_to_equity"": 18.1, ""interest_coverage"": 67.5, ""ebitda_margin"": 12.5, ""pat_margin"": 26.9}",160,200,2026-03-12T13:20:13.439596
CAM_02055,COMP_02055,L49817PY2010PLC002055,Consumer Defensive,-0.590746,0.3059,outlier,anomalous,"{""dscr"": 99.4, ""debt_to_equity"": 8.8, ""interest_coverage"": 98.8, ""ebitda_margin"": 44.4, ""pat_margin"": 71.9}",160,200,2026-03-12T13:20:13.439757
CAM_02070,COMP_02070,L38088AP2010PLC002070,Consumer Defensive,-0.415379,1.0,normal,normal,"{""dscr"": 62.5, ""debt_to_equity"": 39.4, ""interest_coverage"": 58.8, ""ebitda_margin"": 50.6, ""pat_margin"": 55.6}",160,200,2026-03-12T13:20:13.439911
CAM_02078,COMP_02078,L71286MP2010PLC002078,Consumer Defensive,-0.441548,0.8964,normal,normal,"{""dscr"": 16.2, ""debt_to_equity"": 76.2, ""interest_coverage"": 30.0, ""ebitda_margin"": 34.4, ""pat_margin"": 30.6}",160,200,2026-03-12T13:20:13.440062
CAM_02082,COMP_02082,L95003NL2010PLC002082,Consumer Defensive,-0.475367,0.7626,normal,normal,"{""dscr"": 83.1, ""debt_to_equity"": 32.5, ""interest_coverage"": 85.0, ""ebitda_margin"": 16.9, ""pat_margin"": 35.0}",160,200,2026-03-12T13:20:13.440213
CAM_02083,COMP_02083,L41265GJ2010PLC002083,Consumer Defensive,-0.52914,0.5497,normal,normal,"{""dscr"": 91.2, ""debt_to_equity"": 3.8, ""interest_coverage"": 90.0, ""ebitda_margin"": 72.5, ""pat_margin"": 90.6}",160,200,2026-03-12T13:20:13.440365
CAM_02093,COMP_02093,L74681MZ2010PLC002093,Consumer Defensive,-0.420492,0.9798,normal,normal,"{""dscr"": 16.9, ""debt_to_equity"": 65.0, ""interest_coverage"": 17.5, ""ebitda_margin"": 58.1, ""pat_margin"": 37.5}",160,200,2026-03-12T13:20:13.440538
CAM_02096,COMP_02096,L91268GJ2010PLC002096,Consumer Defensive,-0.447791,0.8717,normal,normal,"{""dscr"": 13.1, ""debt_to_equity"": 66.2, ""interest_coverage"": 19.4, ""ebitda_margin"": 11.9, ""pat_margin"": 13.1}",160,200,2026-03-12T13:20:13.440704
CAM_02110,COMP_02110,L44919MN2010PLC002110,Consumer Defensive,-0.466173,0.799,normal,normal,"{""dscr"": 63.1, ""debt_to_equity"": 74.4, ""interest_coverage"": 76.9, ""ebitda_margin"": 70.6, ""pat_margin"": 79.4}",160,200,2026-03-12T13:20:13.440857
CAM_02113,COMP_02113,L93747PY2010PLC002113,Consumer Defensive,-0.471847,0.7765,normal,normal,"{""dscr"": 36.2, ""debt_to_equity"": 96.9, ""interest_coverage"": 51.9, ""ebitda_margin"": 71.9, ""pat_margin"": 70.6}",160,200,2026-03-12T13:20:13.441007
CAM_02124,COMP_02124,L87930SK2010PLC002124,Consumer Defensive,-0.444593,0.8844,normal,normal,"{""dscr"": 45.0, ""debt_to_equity"": 40.0, ""interest_coverage"": 30.6, ""ebitda_margin"": 8.8, ""pat_margin"": 11.9}",160,200,2026-03-12T13:20:13.441158
CAM_02128,COMP_02128,L48843WB2010PLC002128,Consumer Defensive,-0.538635,0.5121,normal,normal,"{""dscr"": 31.2, ""debt_to_equity"": 80.0, ""interest_coverage"": 41.2, ""ebitda_margin"": 98.8, ""pat_margin"": 95.6}",160,200,2026-03-12T13:20:13.441309
CAM_02132,COMP_02132,L17103BR2010PLC002132,Consumer Defensive,-0.444065,0.8865,normal,normal,"{""dscr"": 15.6, ""debt_to_equity"": 94.4, ""interest_coverage"": 13.8, ""ebitda_margin"": 56.2, ""pat_margin"": 34.4}",160,200,2026-03-12T13:20:13.441463
CAM_02145,COMP_02145,L40346MP2010PLC002145,Consumer Defensive,-0.433719,0.9274,normal,normal,"{""dscr"": 66.2, ""debt_to_equity"": 28.1, ""interest_coverage"": 50.0, ""ebitda_margin"": 35.6, ""pat_margin"": 41.2}",160,200,2026-03-12T13:20:13.441656
CAM_02150,COMP_02150,L21642PY2010PLC002150,Consumer Defensive,-0.474138,0.7674,normal,normal,"{""dscr"": 47.5, ""debt_to_equity"": 66.9, ""interest_coverage"": 77.5, ""ebitda_margin"": 82.5, ""pat_margin"": 87.5}",160,200,2026-03-12T13:20:13.441815
CAM_02162,COMP_02162,L83691KA2010PLC002162,Consumer Defensive,-0.510537,0.6234,normal,normal,"{""dscr"": 93.1, ""debt_to_equity"": 20.6, ""interest_coverage"": 95.0, ""ebitda_margin"": 38.8, ""pat_margin"": 61.9}",160,200,2026-03-12T13:20:13.441966
CAM_02177,COMP_02177,L32570SK2010PLC002177,Consumer Defensive,-0.433921,0.9266,normal,normal,"{""dscr"": 56.2, ""debt_to_equity"": 29.4, ""interest_coverage"": 50.6, ""ebitda_margin"": 49.4, ""pat_margin"": 52.5}",160,200,2026-03-12T13:20:13.442117
CAM_02225,COMP_02225,L68998PY2010PLC002225,Consumer Defensive,-0.556589,0.4411,outlier,anomalous,"{""dscr"": 52.5, ""debt_to_equity"": 95.6, ""interest_coverage"": 70.6, ""ebitda_margin"": 96.9, ""pat_margin"": 100.0}",160,200,2026-03-12T13:20:13.442269
