SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector,project_sector,company_id,case_id,gstin,revenue_cr,profit_cr,debt_cr,equity_cr,interest_expense_cr,scenario_type,trend_type
VIKASECO,Vikas EcoTech Limited,EQ,12-DEC-2011,1,1,INE806A01020,1,Basic Materials,Manufacturing,COMP_02144,CAM_02144,11RQTXF8998L1Z3,208.2320904619884,33.8417466921504,166.56968445266088,113.58524951020745,9.73817952860134,normal,declining
VIKASLIFE,Vikas Lifecare Limited,EQ,08-MAY-2019,1,1,INE161L01027,1,Consumer Defensive,Retail,COMP_02145,CAM_02145,23POTFI0650S1Z9,155.53746578631734,15.25184187568112,55.4617999444458,90.8495179778284,6.181705189592708,normal,declining
VIKRAMSOLR,Vikram Solar Limited,EQ,26-AUG-2025,10,1,INE078V01014,10,Technology,IT,COMP_02146,CAM_02146,17JJFBG2164Z1Z4,317.8439282868573,51.01635771654136,254.2034247535721,216.1028535956717,25.74999738999966,normal,stable
VIKRAN,Vikran Engineering Limited,EQ,03-SEP-2025,1,1,INE01R501028,1,Industrials,Manufacturing,COMP_02147,CAM_02147,14ANUHJ6699T1Z8,387.33622478876856,46.88544036269094,141.84693136760865,277.2752123762828,16.36752820407914,moderate_anomaly,declining
VIMTALABS,Vimta Labs Limited,EQ,15-DEC-2005,2,1,INE579C01029,2,Healthcare,Pharma,COMP_02148,CAM_02148,14ZAVPW1477V1Z6,98.20559580222246,10.109495675950782,83.97765942431751,61.5022504758421,5.656429330308791,moderate_anomaly,stable
VINATIORGA,Vinati Organics Limited,EQ,28-JUL-2009,1,1,INE410B01037,1,Basic Materials,Manufacturing,COMP_02149,CAM_02149,20AWBTM9390Z1Z2,385.0914633576647,45.442377602900855,409.5375009215836,297.9492961060945,39.30807057452182,normal,declining
VINCOFE,Vintage Coffee And Beverages Limited,EQ,18-OCT-2024,10,1,INE498Q01014,10,Consumer Defensive,Retail,COMP_02150,CAM_02150,34UQBFS5189X1Z9,186.8601342310959,30.18430054295128,151.30425144833382,145.86849845389995,7.6052463134926525,moderate_anomaly,growing
VINDHYATEL,Vindhya Telelinks Limited,EQ,08-FEB-1995,10,1,INE707A01012,10,Industrials,Manufacturing,COMP_02151,CAM_02151,20YINZC7026O1Z9,157.34062794382214,19.314931227214384,87.45948801409874,65.04279241526703,4.864791179752613,moderate_anomaly,volatile
VINEETLAB,Vineet Laboratories Limited,EQ,15-JUN-2021,10,1,INE505Y01010,10,Basic Materials,Manufacturing,COMP_02152,CAM_02152,10KRPSN4906R1Z3,278.0323741493255,41.80773468725364,193.9913689052008,203.2125300108,10.604557080065431,normal,growing
VINNY,Vinny Overseas Limited,EQ,28-NOV-2022,1,1,INE01KI01027,1,Consumer Cyclical,Retail,COMP_02153,CAM_02153,17TSXWL9947S1Z4,51.79476077447441,5.769942601048854,20.98949887199355,38.85605896331998,2.3218723169841446,normal,stable
VINYLINDIA,Vinyl Chemicals (India) Limited,EQ,21-JUL-2008,1,1,INE250B01029,1,Basic Materials,Manufacturing,COMP_02154,CAM_02154,19ZVZAM0644G1Z1,369.8299362953452,56.681660867637696,71.54880506733886,172.0023306404898,4.107715764373266,normal,volatile
VIPCLOTHNG,VIP Clothing Limited,EQ,06-AUG-2007,2,1,INE450G01024,2,Consumer Cyclical,Retail,COMP_02155,CAM_02155,21BWXXY2438F1Z8,12.959721498850175,1.32589214188844,13.730911259376786,9.608512917921978,1.06260506138537,extreme_anomaly,stable
VIPIND,VIP Industries Limited,EQ,02-MAR-2005,2,1,INE054A01027,2,Consumer Cyclical,Retail,COMP_02156,CAM_02156,23BSCPL9907T1Z2,255.26407364062828,44.14185823652949,116.2636658370625,124.749378041355,10.707264358998165,normal,growing
VIPULLTD,Vipul Limited,BE,23-APR-2015,1,1,INE946H01037,1,Real Estate,Infrastructure,COMP_02157,CAM_02157,18RXJCE4341B1Z2,319.00007932505,54.89214595104516,99.69542213679922,252.8262551337829,8.97604420335116,normal,growing
VIRINCHI,Virinchi Limited,EQ,03-MAY-2023,10,1,INE539B01017,10,Technology,IT,COMP_02158,CAM_02158,30UCCUW5145R1Z4,114.45513934682722,8.93033261005842,80.81704225021483,60.16765549000818,4.784121226284525,normal,growing
VISAKAIND,Visaka Industries Limited,EQ,28-AUG-1996,2,1,INE392A01021,2,Industrials,Manufacturing,COMP_02159,CAM_02159,27GOEKD1455E1Z8,329.4853859902213,24.97475970719889,231.18563275388527,234.9376921423081,23.88459004850809,moderate_anomaly,declining
VISASTEEL,Visa Steel Limited,EQ,17-MAR-2006,10,1,INE286H01012,10,Basic Materials,Manufacturing,COMP_02160,CAM_02160,15IBHWT2289W1Z1,129.71200323579222,14.93797496949444,56.54584715683276,71.54726159367934,4.55603458218356,moderate_anomaly,growing
VISHNU,Vishnu Chemicals Limited,EQ,05-MAR-2015,2,1,INE270I01022,2,Basic Materials,Manufacturing,COMP_02161,CAM_02161,26YQTWD6628J1Z9,318.2943766581808,28.47575113025966,139.01868256754426,161.03659420457018,15.75080039942412,moderate_anomaly,stable
VISHWARAJ,Vishwaraj Sugar Industries Limited,EQ,15-OCT-2019,2,1,INE430N01022,2,Consumer Defensive,Retail,COMP_02162,CAM_02162,29VEWGL0267P1Z1,171.59467560865485,21.52624750544437,44.069396437463865,78.68418310177404,2.982781553150513,normal,growing
VIVIDHA,Visagar Polytex Limited,EQ,21-MAY-2013,1,1,INE370E01029,1,Consumer Cyclical,Retail,COMP_02163,CAM_02163,28JUBXA4130Q1Z8,216.65003789408368,16.37705874639048,222.2031115440912,148.6431876113111,16.10934327824243,normal,growing
VIVIMEDLAB,Vivimed Labs Limited,EQ,17-AUG-2005,2,1,INE526G01021,2,Healthcare,Pharma,COMP_02164,CAM_02164,12QDTLC9953V1Z6,449.9724135327148,23.49050335016513,115.95339624460016,211.9041322833674,6.186577003401414,normal,stable
VIYASH,Viyash Scientific Limited,EQ,10-MAR-2016,2,1,INE807F01027,2,Healthcare,Pharma,COMP_02165,CAM_02165,33NINLG1329N1Z5,87.87135707282705,8.391519301231813,42.755988169626434,44.353611484755056,3.3274037103680087,normal,growing
VLEGOV,VL E-Governance & IT Solutions Limited,EQ,14-AUG-2023,10,1,INE03HW01020,10,Technology,IT,COMP_02166,CAM_02166,11QEOKD0013F1Z6,365.30653637078666,31.086347413422747,134.097308222433,212.2547657459953,10.040544748951207,normal,stable
VLSFINANCE,VLS Finance Limited,EQ,25-MAY-1995,10,1,INE709A01018,10,Financial Services,NBFC,COMP_02167,CAM_02167,18JWWSK7711B1Z9,106.27627841143402,17.680383767612156,67.65600145255767,57.850525889328665,6.934901642036579,normal,growing
VMART,V-Mart Retail Limited,EQ,20-FEB-2013,10,1,INE665J01013,10,Consumer Cyclical,Retail,COMP_02168,CAM_02168,19EZPQP7785G1Z9,91.58048841828084,13.609771855831884,65.1340145852252,55.5223693802665,3.2834040719038056,normal,stable
VMM,Vishal Mega Mart Limited,EQ,18-DEC-2024,10,1,INE01EA01019,10,Consumer Cyclical,Retail,COMP_02169,CAM_02169,10RAKQQ8441S1Z8,269.25962019770947,20.14871068720476,68.6294806994149,172.05992352225104,7.967605415960673,normal,stable
VMSTMT,VMS TMT Limited,EQ,24-SEP-2025,10,1,INE0SJA01013,10,Basic Materials,Manufacturing,COMP_02170,CAM_02170,18RSPRL7231C1Z9,191.3008145868411,27.904505599600515,193.890051707726,137.15007593967707,13.953159879178438,normal,stable
VOLTAMP,Voltamp Transformers Limited,EQ,20-SEP-2006,10,1,INE540H01012,10,Industrials,Manufacturing,COMP_02171,CAM_02171,19OPNSG9024P1Z3,89.72826731621082,15.112141441170506,55.186438390383344,47.51307800836207,5.857553630785526,normal,stable
VOLTAS,Voltas Limited,EQ,12-APR-1995,1,1,INE226A01021,1,Consumer Cyclical,Retail,COMP_02172,CAM_02172,33TCZFS1494G1Z7,204.17070370571787,36.18063715560214,161.9230545021993,117.61072519982706,14.09658190402592,normal,volatile
VPRPL,Vishnu Prakash R Punglia Limited,EQ,05-SEP-2023,10,1,INE0AE001013,10,Industrials,Manufacturing,COMP_02173,CAM_02173,16KGOUD8177O1Z3,263.58513559500807,44.02951122584328,69.17095162661371,207.5246707643264,7.957011968425544,extreme_anomaly,stable
VRAJ,Vraj Iron and Steel Limited,EQ,03-JUL-2024,10,1,INE0S2V01010,10,Basic Materials,Manufacturing,COMP_02174,CAM_02174,23UZGDN0232I1Z8,123.30400967464618,20.47659920611848,85.88791378066479,73.23275163567294,7.485750454354932,moderate_anomaly,growing
VRLLOG,VRL Logistics Limited,EQ,30-APR-2015,10,1,INE366I01010,10,Industrials,Manufacturing,COMP_02175,CAM_02175,16SASNL3979M1Z3,370.8935941822897,30.727231496593856,323.53189081677874,224.420348142186,32.14432150067885,normal,declining
VSSL,Vardhman Special Steels Limited,EQ,17-MAY-2012,10,1,INE050M01012,10,Basic Materials,Manufacturing,COMP_02176,CAM_02176,31LCOOY3812F1Z4,251.9003776747421,33.06929169271344,187.0840447172275,158.71928738853907,15.0189486154825,normal,growing
VSTIND,VST Industries Limited,EQ,05-SEP-2003,10,1,INE710A01016,10,Consumer Defensive,Retail,COMP_02177,CAM_02177,11ZXMKE6246N1Z8,24.95394137127557,2.819297604998656,11.40902630344491,18.64818242441883,1.133624591321636,normal,stable
VSTL,Vibhor Steel Tubes Limited,EQ,20-FEB-2024,10,1,INE0QTF01015,10,Basic Materials,Manufacturing,COMP_02178,CAM_02178,17IJZEN9268H1Z7,239.64466072429963,42.79565027426253,87.4679112134869,142.56810497145503,4.639566685250778,normal,growing
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,20-JUN-2011,10,1,INE764D01017,10,Industrials,Manufacturing,COMP_02179,CAM_02179,28ZUBJY4695A1Z6,313.60511381795345,29.689835596088862,59.42073503505016,166.92864353497285,4.653667494974629,normal,volatile
VTL,Vardhman Textiles Limited,EQ,14-JAN-2003,2,1,INE825A01020,2,Consumer Cyclical,Retail,COMP_02180,CAM_02180,25PMYJJ3236P1Z7,83.82279945466244,12.950751654732688,19.1854227582694,42.42665766565237,1.299256337207222,normal,stable
WAAREEENER,Waaree Energies Limited,EQ,28-OCT-2024,10,1,INE377N01017,10,Technology,IT,COMP_02181,CAM_02181,33VVANY4229V1Z8,775.9571222926866,49.611447168788544,337.6179872289087,316.6276039783408,38.706943559602976,normal,volatile
WAAREEINDO,Indosolar Limited,BE,29-SEP-2010,10,1,INE866K01023,10,Technology,IT,COMP_02182,CAM_02182,17SFSAR0004L1Z8,668.5347176202903,91.75522794698487,257.1220340093625,501.3550558092208,27.802916520607923,normal,stable
WAAREERTL,Waaree Renewable Technologies Limited,EQ,09-APR-2025,2,1,INE299N01021,2,Utilities,Infrastructure,COMP_02183,CAM_02183,12KBWWQ3087F1Z5,873.77723666848,99.71310861244086,415.2418953891729,510.3726623987719,39.30807057452182,normal,stable
WABAG,VA Tech Wabag Limited,EQ,13-OCT-2010,2,1,INE956G01038,2,Industrials,Manufacturing,COMP_02184,CAM_02184,15LTRST8404D1Z2,210.0946069798337,18.26428680854316,102.4056612686204,116.6213197399798,11.939648847052744,normal,stable
WAKEFIT,Wakefit Innovations Limited,EQ,15-DEC-2025,1,1,INE0E7301029,1,Consumer Cyclical,Retail,COMP_02185,CAM_02185,24FHRLT8146K1Z3,258.30775173810287,42.26723958844249,55.91199829780745,104.62146993478105,3.2665179791912693,normal,declining
WALCHANNAG,Walchandnagar Industries Limited,EQ,18-SEP-1996,2,1,INE711A01022,2,Industrials,Manufacturing,COMP_02186,CAM_02186,18KKMDU3580X1Z4,409.9142066910179,29.55088483975917,93.41573425385184,256.7675199984011,4.972949576718721,normal,growing
WANBURY,Wanbury Limited,BE,29-JAN-2007,10,1,INE107F01022,10,Healthcare,Pharma,COMP_02187,CAM_02187,29GCLQW6458P1Z1,399.0080196207384,47.93061203531138,120.91240898631824,209.4933752266332,8.689720151160119,normal,growing
WCIL,Western Carriers (India) Limited,EQ,24-SEP-2024,5,1,INE0CJF01024,5,Industrials,Manufacturing,COMP_02188,CAM_02188,19SEPQF3992D1Z8,234.73904068318748,33.69559226240189,53.03794052137878,164.40759469837784,5.411816024286799,normal,volatile
WEALTH,Wealth First Portfolio Managers Limited,EQ,20-JAN-2021,10,1,INE658T01017,10,Financial Services,NBFC,COMP_02189,CAM_02189,32DQVMX2183Q1Z7,241.8740270010357,16.585110829321597,150.36474299394655,129.358556638639,13.566357848421507,normal,growing
WEBELSOLAR,Websol Energy System Limited,EQ,15-MAY-2007,1,1,INE855C01023,1,Technology,IT,COMP_02190,CAM_02190,10NVJIK9867R1Z1,596.1669792201081,35.058494965503066,310.81578924019783,253.08200473741164,17.42660852008014,moderate_anomaly,growing
WEIZMANIND,Weizmann Limited,EQ,10-MAY-1995,10,1,INE080A01014,10,Consumer Cyclical,Retail,COMP_02191,CAM_02191,18JWUUI3694T1Z7,55.3014301502546,5.223161295710512,25.804287434002468,39.25082431783926,2.652114744249001,normal,stable
WEL,Wonder Electricals Limited,EQ,17-JAN-2022,1,1,INE02WG01024,1,Consumer Cyclical,Retail,COMP_02192,CAM_02192,12FUGKC2114Q1Z6,221.5726996173638,21.11133657504003,209.70740596591267,156.41296447433783,10.941889868372074,normal,growing
WELCORP,Welspun Corp Limited,EQ,24-MAY-2005,5,1,INE191B01025,5,Basic Materials,Manufacturing,COMP_02193,CAM_02193,12FHCVN7252T1Z9,46.71466124392873,4.044299188425147,41.15185425504799,31.02594123820183,4.341713205618756,normal,stable
WELENT,Welspun Enterprises Limited,EQ,04-NOV-2004,10,1,INE625G01013,10,Industrials,Manufacturing,COMP_02194,CAM_02194,18LIUGV1286O1Z4,208.31377425345465,25.01775866110903,131.80343749077778,122.84640131331084,14.02800588365313,moderate_anomaly,volatile
WELINV,Welspun Investments and Commercials Limited,EQ,20-SEP-2010,10,1,INE389K01018,10,Financial Services,NBFC,COMP_02195,CAM_02195,20OUVVK5378E1Z9,710.2402933926344,73.71342927505442,499.47630079790105,450.0039902543593,24.63456214452324,normal,declining
WELSPUNLIV,Welspun Living Limited,EQ,04-DEC-2003,1,1,INE192B01031,1,Consumer Cyclical,Retail,COMP_02196,CAM_02196,10OTSAN4379E1Z4,16.05007310840011,1.7947170430316286,4.564118951913882,8.690776522269207,0.3045520058497205,normal,stable
WENDT,Wendt (India) Limited,EQ,07-AUG-2006,10,1,INE274C01019,10,Industrials,Manufacturing,COMP_02197,CAM_02197,11UBQGW7576N1Z2,445.8362150609495,23.78182121161285,238.2232298173319,186.62650605678704,20.98076264384664,normal,stable
WESTLIFE,WESTLIFE FOODWORLD LIMITED,EQ,05-JUN-2023,2,1,INE274F01020,2,Consumer Cyclical,Retail,COMP_02198,CAM_02198,35YTVJZ7173V1Z6,113.4160050002708,20.367750598086275,40.6465334446729,47.836875460450784,3.975044019554069,normal,stable
WEWIN,WE WIN LIMITED,EQ,15-JUN-2022,10,1,INE082W01014,10,Technology,IT,COMP_02199,CAM_02199,36VRUXV5051Y1Z9,481.8474088841694,81.8496124480507,176.04028854203673,230.12515247351052,9.467155675240498,normal,stable
WEWORK,WeWork India Management Limited,EQ,10-OCT-2025,10,1,INE085001019,10,Real Estate,Infrastructure,COMP_02200,CAM_02200,35SMHIA2476S1Z2,344.4481245887606,41.314267072748265,131.69939627819548,164.05754753682092,14.549013465816175,normal,growing
WHEELS,Wheels India Limited,EQ,07-APR-2000,10,1,INE715A01015,10,Consumer Cyclical,Retail,COMP_02201,CAM_02201,36HZOTY4199M1Z8,299.39747040565754,47.79603971230962,139.38762329103054,166.19608180729844,11.879199062100016,moderate_anomaly,volatile
WHIRLPOOL,Whirlpool of India Limited,EQ,06-APR-2010,10,1,INE716A01013,10,Consumer Cyclical,Retail,COMP_02202,CAM_02202,26KSOFN2157O1Z8,205.8887847994172,25.20306165908887,180.272723663502,123.50145107635568,13.373014896102603,normal,stable
WILLAMAGOR,Williamson Magor & Company Limited,EQ,08-FEB-1995,10,1,INE210A01017,10,Financial Services,NBFC,COMP_02203,CAM_02203,34VDLWT1595X1Z1,568.053468970799,51.06548575261918,499.47630079790105,359.9412621953418,17.774624546374923,normal,stable
WINDLAS,Windlas Biotech Limited,EQ,16-AUG-2021,5,1,INE0H5O01029,5,Healthcare,Pharma,COMP_02204,CAM_02204,18EZNUK9419R1Z1,552.0798603076104,47.13055355543157,168.94103592395177,387.4253863447409,9.766971757074428,normal,stable
WINDMACHIN,Windsor Machines Limited,EQ,17-AUG-2011,2,1,INE052A01021,2,Industrials,Manufacturing,COMP_02205,CAM_02205,36ZLHOT0666I1Z5,195.08926043784552,12.581035224358097,79.31571453188721,102.18828183207464,9.254837096324673,normal,volatile
WINSOME,Winsome Yarns Limited,BZ,25-AUG-2011,10,1,INE784B01035,10,Consumer Cyclical,Retail,COMP_02206,CAM_02206,34SNXXJ9128K1Z5,155.4811920828978,7.843959053181884,107.65294789408856,118.72334479232715,8.987263556423812,normal,growing
WIPL,The Western India Plywoods Limited,EQ,17-APR-2017,10,1,INE215F01023,10,Basic Materials,Manufacturing,COMP_02207,CAM_02207,16LKCAD0833D1Z9,67.05214031950717,4.591091343711608,52.01346816248329,35.232897633546195,3.088345260042512,normal,declining
WIPRO,Wipro Limited,EQ,08-NOV-1995,2,1,INE075A01022,2,Technology,IT,COMP_02208,CAM_02208,12XMWUE0311G1Z8,520.6470905349165,80.52508548971575,315.63055063108084,239.84911759057795,29.705187724872435,normal,declining
WOCKPHARMA,Wockhardt Limited,EQ,23-FEB-2000,5,1,INE049B01025,5,Healthcare,Pharma,COMP_02209,CAM_02209,13XNCZB3887K1Z9,485.7950621489704,68.71433841620093,259.5702292876989,328.2692688880476,15.391955730536711,normal,declining
WONDERLA,Wonderla Holidays Limited,EQ,09-MAY-2014,10,1,INE066O01014,10,Consumer Cyclical,Retail,COMP_02210,CAM_02210,14DUBPL5734B1Z6,259.3037749481457,30.656094504356385,52.56274097687227,125.52187392063855,3.8046482638467367,moderate_anomaly,growing
WORTHPERI,Worth Peripherals Limited,EQ,04-AUG-2020,10,1,INE196Y01018,10,Consumer Cyclical,Retail,COMP_02211,CAM_02211,25PYYYP7524O1Z1,123.0470396879574,18.31328597249513,131.02469604041994,92.53432913509204,9.262524505750788,normal,growing
WSI,W S Industries (I) Limited,EQ,01-AUG-2007,10,1,INE100D01014,10,Industrials,Manufacturing,COMP_02212,CAM_02212,14PCZVX2241E1Z1,171.833004289242,19.407829526663303,42.82305344899165,79.30970715664742,4.044966851185095,normal,stable
WSTCSTPAPR,West Coast Paper Mills Limited,EQ,17-JAN-2001,2,1,INE976A01021,2,Basic Materials,Manufacturing,COMP_02213,CAM_02213,35AZPDJ9963Q1Z5,130.47064458233825,11.457717468005956,76.05348324929106,71.97482053407731,8.406369355550204,normal,stable
XCHANGING,Xchanging Solutions Limited,EQ,09-MAR-2005,10,1,INE692G01013,10,Technology,IT,COMP_02214,CAM_02214,13IYBJD0056T1Z6,722.9326513133003,59.70334079732939,169.05711949244085,510.3726623987719,13.793012431152937,moderate_anomaly,stable
XELPMOC,Xelpmoc Design And Tech Limited,EQ,04-FEB-2019,10,1,INE01P501012,10,Technology,IT,COMP_02215,CAM_02215,34CKVCP5950A1Z2,329.4532927172445,45.28225668712655,61.003823112730814,201.2545753240915,6.622466978069922,normal,growing
XPROINDIA,Xpro India Limited,EQ,27-APR-2004,10,1,INE445C01015,10,Basic Materials,Manufacturing,COMP_02216,CAM_02216,26PZOFV1560H1Z2,88.57398057976727,10.844437992477934,62.51156932572388,41.86320451199539,4.961553464075102,normal,declining
XTGLOBAL,Xtglobal Infotech Limited,EQ,16-SEP-2024,1,1,INE547B01028,1,Technology,IT,COMP_02217,CAM_02217,11QYKET6199I1Z6,811.8404406308674,99.71310861244086,420.63822070817344,399.3337392445538,37.28895188038184,normal,volatile
YASHO,Yasho Industries Limited,EQ,21-AUG-2023,10,1,INE616Z01012,10,Basic Materials,Manufacturing,COMP_02218,CAM_02218,18NZNWF4622O1Z5,265.8551835362869,23.275137080414712,215.3163079086856,158.83768008480044,18.2604933161866,normal,volatile
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,EQ,07-AUG-2023,10,1,INE0JO301016,10,Healthcare,Pharma,COMP_02219,CAM_02219,23TOOSI6277N1Z1,136.27110000925822,20.36956147226285,33.46527290374661,54.52917279533615,2.6972065727956123,normal,stable
YATRA,Yatra Online Limited,EQ,28-SEP-2023,1,1,INE0JR601024,1,Consumer Cyclical,Retail,COMP_02220,CAM_02220,21ZTUNT1408T1Z5,267.7006465293746,26.40702329195267,114.23525355989852,152.2623706272959,8.076660921978721,normal,stable
YESBANK,Yes Bank Limited,EQ,12-JUL-2005,2,1,INE528G01035,2,Financial Services,NBFC,COMP_02221,CAM_02221,18NGEEZ9183D1Z4,395.69984945402064,69.28567018749486,330.0715832791592,220.0477221861061,18.002562391695392,normal,growing
YUKEN,Yuken India Limited,EQ,02-SEP-2021,10,1,INE384C01016,10,Industrials,Manufacturing,COMP_02222,CAM_02222,23AYSCG7743T1Z5,383.9631179607324,31.6393433762077,137.96836730549634,235.95333654978407,9.887938908758056,normal,volatile
ZAGGLE,Zaggle Prepaid Ocean Services Limited,EQ,22-SEP-2023,1,1,INE07K301024,1,Technology,IT,COMP_02223,CAM_02223,21QLMXO6761Y1Z1,745.5061311035578,52.68392928773524,499.47630079790105,479.60392770258767,39.30807057452182,normal,growing
ZEEL,Zee Entertainment Enterprises Limited,EQ,09-SEP-1998,1,1,INE256A01028,1,Communication Services,IT,COMP_02224,CAM_02224,21HBIHU3300E1Z4,746.71199745831,99.71310861244086,209.7431533570277,436.2725010305011,10.7728675489356,normal,growing
ZEELEARN,Zee Learn Limited,EQ,20-DEC-2010,1,1,INE565L01011,1,Consumer Defensive,Retail,COMP_02225,CAM_02225,34PFSHS1716L1Z7,200.26419138887013,35.739449842300324,150.95098657734422,106.83373415590444,10.184944370488834,normal,stable
ZEEMEDIA,Zee Media Corporation Limited,BE,10-JAN-2007,1,1,INE966H01019,1,Communication Services,IT,COMP_02226,CAM_02226,14BYKDQ6610X1Z8,873.77723666848,91.21628729700552,499.47630079790105,510.3726623987719,39.30807057452182,normal,growing
ZENITHEXPO,Zenith Exports Limited,EQ,10-JUL-1996,10,1,INE058B01018,10,Consumer Cyclical,Retail,COMP_02227,CAM_02227,30CRXTI1993I1Z5,102.47194235482011,5.433270754752303,15.97254744695984,46.62288758773731,1.326586100378725,normal,growing
ZENITHSTL,Zenith Steel Pipes & Industries Limited,EQ,30-APR-2007,10,1,INE318D01020,10,Basic Materials,Manufacturing,COMP_02228,CAM_02228,25WBDHT1453W1Z3,373.87327688686776,53.30018050797078,108.01244729897896,193.90874719918108,11.823434325298953,normal,volatile
