case_id,company_id,assessment_year,financial_year,declared_gross_income,declared_net_income,total_tax_paid,depreciation_claimed,director_remuneration_total,itr_vs_financials_profit_divergence,cross_verification_flag,extraction_confidence_score,source_document_id,processed_timestamp
CAM_01740,COMP_01740,AY2023-24,FY2022-23,4987601796.76,456771282.41,102735847.67,430290523.2,9780959.02,0.0,False,85.31,ITR_DOC_COMP_01740,2026-03-09 14:54:07.788133
CAM_01740,COMP_01740,AY2024-25,FY2023-24,4950184001.24,434844256.74,106856429.79,297471376.9,19395323.49,0.0,False,87.99,ITR_DOC_COMP_01740,2026-03-09 14:54:07.788133
CAM_01741,COMP_01741,AY2022-23,FY2021-22,201469093.63,27043675.95,5551857.16,20566717.17,1226565.2,1345059.09,False,87.63,ITR_DOC_COMP_01741,2026-03-09 14:54:07.788133
CAM_01741,COMP_01741,AY2023-24,FY2022-23,192653717.66,16209436.8,3721691.91,12135385.2,726349.91,-6891788.88,True,95.96,ITR_DOC_COMP_01741,2026-03-09 14:54:07.788133
CAM_01741,COMP_01741,AY2024-25,FY2023-24,202618057.96,26322595.06,5849447.17,13193900.03,1044355.95,-770544.53,False,98.41,ITR_DOC_COMP_01741,2026-03-09 14:54:07.788133
CAM_01742,COMP_01742,AY2022-23,FY2021-22,2878210386.42,481527879.29,97435319.3,192368464.84,29363493.25,1734518.29,False,91.58,ITR_DOC_COMP_01742,2026-03-09 14:54:07.788133
CAM_01742,COMP_01742,AY2023-24,FY2022-23,3102927745.07,326424626.32,69868991.12,229834634.52,21499398.96,-138027619.72,True,93.55,ITR_DOC_COMP_01742,2026-03-09 14:54:07.788133
CAM_01742,COMP_01742,AY2024-25,FY2023-24,3121480657.2,443768944.97,109191906.74,196077808.78,42871500.59,-18874157.46,False,85.27,ITR_DOC_COMP_01742,2026-03-09 14:54:07.788133
CAM_01743,COMP_01743,AY2022-23,FY2021-22,815275384.94,47270575.32,10992012.36,47239245.94,2003858.25,0.0,False,85.16,ITR_DOC_COMP_01743,2026-03-09 14:54:07.788133
CAM_01743,COMP_01743,AY2023-24,FY2022-23,788350670.96,41573122.74,8411348.85,38564796.33,1231458.62,0.0,False,95.97,ITR_DOC_COMP_01743,2026-03-09 14:54:07.788133
CAM_01743,COMP_01743,AY2024-25,FY2023-24,828438633.73,47332303.63,11560584.19,81199236.89,1150381.73,0.0,False,95.97,ITR_DOC_COMP_01743,2026-03-09 14:54:07.788133
CAM_01744,COMP_01744,AY2022-23,FY2021-22,1736050894.38,197224203.06,44745479.56,73163529.85,3937677.71,0.0,False,89.18,ITR_DOC_COMP_01744,2026-03-09 14:54:07.788133
CAM_01744,COMP_01744,AY2023-24,FY2022-23,1743507700.75,223874847.24,50349790.24,152720843.44,9548207.65,0.0,False,85.52,ITR_DOC_COMP_01744,2026-03-09 14:54:07.788133
CAM_01744,COMP_01744,AY2024-25,FY2023-24,1683598574.78,203013485.91,50744858.38,67381525.36,2353327.5,0.0,False,94.39,ITR_DOC_COMP_01744,2026-03-09 14:54:07.788133
CAM_01745,COMP_01745,AY2022-23,FY2021-22,10053919198.9,576976692.04,122169390.06,618137445.24,48617773.49,-136931495.02,True,96.98,ITR_DOC_COMP_01745,2026-03-09 14:54:07.788133
CAM_01745,COMP_01745,AY2023-24,FY2022-23,9468654893.73,945987014.86,202454709.98,545046515.2,63822030.0,144371668.12,True,90.95,ITR_DOC_COMP_01745,2026-03-09 14:54:07.788133
CAM_01745,COMP_01745,AY2024-25,FY2023-24,9493523320.29,1060079631.03,238293714.32,521582816.03,104601759.16,214381133.39,True,85.74,ITR_DOC_COMP_01745,2026-03-09 14:54:07.788133
CAM_01746,COMP_01746,AY2022-23,FY2021-22,4884344181.98,335020297.29,76516555.77,407782010.15,8648064.59,7961388.94,False,92.65,ITR_DOC_COMP_01746,2026-03-09 14:54:07.788133
CAM_01746,COMP_01746,AY2023-24,FY2022-23,4890410372.39,360037124.11,77298850.38,517586009.84,12865193.91,0.0,False,89.7,ITR_DOC_COMP_01746,2026-03-09 14:54:07.788133
CAM_01746,COMP_01746,AY2024-25,FY2023-24,4714664988.2,329136261.5,70988270.28,202508011.63,8422108.93,0.0,False,92.33,ITR_DOC_COMP_01746,2026-03-09 14:54:07.788133
CAM_01747,COMP_01747,AY2022-23,FY2021-22,2676818965.45,396421472.81,93519455.86,141678087.15,12844583.54,0.0,False,93.52,ITR_DOC_COMP_01747,2026-03-09 14:54:07.788133
CAM_01747,COMP_01747,AY2023-24,FY2022-23,2470769690.26,418784688.72,88136617.84,194413001.07,15897573.27,0.0,False,87.59,ITR_DOC_COMP_01747,2026-03-09 14:54:07.788133
CAM_01747,COMP_01747,AY2024-25,FY2023-24,2554877271.53,379712627.83,85298255.83,107985588.08,10228891.93,0.0,False,88.79,ITR_DOC_COMP_01747,2026-03-09 14:54:07.788133
CAM_01748,COMP_01748,AY2022-23,FY2021-22,2185054002.09,353887817.6,86868008.88,207178394.64,7800712.18,0.0,False,89.08,ITR_DOC_COMP_01748,2026-03-09 14:54:07.788133
CAM_01748,COMP_01748,AY2023-24,FY2022-23,1978117993.68,340251451.19,75641570.7,210787573.17,16479098.34,16151172.34,False,96.02,ITR_DOC_COMP_01748,2026-03-09 14:54:07.788133
CAM_01748,COMP_01748,AY2024-25,FY2023-24,2087187589.18,333845796.01,69770974.55,151567282.46,6131224.79,0.0,False,92.35,ITR_DOC_COMP_01748,2026-03-09 14:54:07.788133
CAM_01749,COMP_01749,AY2022-23,FY2021-22,4149347779.65,615615708.55,142720410.65,172226390.19,23634953.99,0.0,False,89.23,ITR_DOC_COMP_01749,2026-03-09 14:54:07.788133
CAM_01749,COMP_01749,AY2023-24,FY2022-23,4242527466.32,579247403.23,127085934.33,380603075.54,14548238.88,-38887614.28,False,86.86,ITR_DOC_COMP_01749,2026-03-09 14:54:07.788133
CAM_01749,COMP_01749,AY2024-25,FY2023-24,4171847080.0,728289772.91,173183010.8,363410118.28,31104928.55,0.0,False,94.48,ITR_DOC_COMP_01749,2026-03-09 14:54:07.788133
CAM_01750,COMP_01750,AY2022-23,FY2021-22,5707746365.09,821090729.2,166545647.64,679205180.41,28725684.35,-8486509.9,False,96.23,ITR_DOC_COMP_01750,2026-03-09 14:54:07.788133
CAM_01750,COMP_01750,AY2023-24,FY2022-23,5355559199.33,832254061.59,177258045.9,578740084.23,21898998.95,0.0,False,96.17,ITR_DOC_COMP_01750,2026-03-09 14:54:07.788133
CAM_01750,COMP_01750,AY2024-25,FY2023-24,5520035825.41,899841621.74,222118519.14,296343171.96,42908269.36,0.0,False,89.78,ITR_DOC_COMP_01750,2026-03-09 14:54:07.788133
CAM_01751,COMP_01751,AY2022-23,FY2021-22,3911147951.7,420140084.25,87542284.68,292246437.4,14187100.27,0.0,False,95.25,ITR_DOC_COMP_01751,2026-03-09 14:54:07.788133
CAM_01751,COMP_01751,AY2023-24,FY2022-23,2574309569.59,360481908.87,73420855.79,140349143.87,13289300.02,0.0,False,86.52,ITR_DOC_COMP_01751,2026-03-09 14:54:07.788133
CAM_01751,COMP_01751,AY2024-25,FY2023-24,3448651228.15,370698789.14,80439658.81,388634368.93,8231049.63,-14437032.03,False,98.26,ITR_DOC_COMP_01751,2026-03-09 14:54:07.788133
CAM_01752,COMP_01752,AY2022-23,FY2021-22,3417610250.91,357374318.89,74283036.75,154245047.74,16360481.6,0.0,False,95.71,ITR_DOC_COMP_01752,2026-03-09 14:54:07.788133
CAM_01752,COMP_01752,AY2023-24,FY2022-23,3392449326.76,320024182.1,70751057.17,312776632.97,15642974.93,-20753714.35,False,94.63,ITR_DOC_COMP_01752,2026-03-09 14:54:07.788133
CAM_01752,COMP_01752,AY2024-25,FY2023-24,3235190827.04,357806496.19,76639166.14,336033672.9,14150481.74,0.0,False,97.33,ITR_DOC_COMP_01752,2026-03-09 14:54:07.788133
CAM_01753,COMP_01753,AY2022-23,FY2021-22,2843782797.33,110136331.61,23797350.79,160064737.96,3117255.21,0.0,False,92.67,ITR_DOC_COMP_01753,2026-03-09 14:54:07.788133
CAM_01753,COMP_01753,AY2023-24,FY2022-23,1945178801.45,129235828.9,30043790.35,196156345.7,6020746.4,0.0,False,85.57,ITR_DOC_COMP_01753,2026-03-09 14:54:07.788133
CAM_01753,COMP_01753,AY2024-25,FY2023-24,2551436374.33,113473693.25,27025063.76,231522582.33,2541883.34,6259111.08,False,95.91,ITR_DOC_COMP_01753,2026-03-09 14:54:07.788133
CAM_01754,COMP_01754,AY2022-23,FY2021-22,4288109832.64,698287044.7,159433168.37,456043263.99,16323959.25,-45493046.6,False,98.65,ITR_DOC_COMP_01754,2026-03-09 14:54:07.788133
CAM_01754,COMP_01754,AY2023-24,FY2022-23,4355410957.09,609495875.39,124564786.25,377621419.14,21137300.08,-48224825.46,False,85.07,ITR_DOC_COMP_01754,2026-03-09 14:54:07.788133
CAM_01754,COMP_01754,AY2024-25,FY2023-24,4175386923.82,548901379.48,117424713.51,455026463.17,19153628.51,-203012228.73,True,86.15,ITR_DOC_COMP_01754,2026-03-09 14:54:07.788133
CAM_01755,COMP_01755,AY2022-23,FY2021-22,754672131.78,63463227.48,15463077.75,34050409.43,1055219.17,0.0,False,97.68,ITR_DOC_COMP_01755,2026-03-09 14:54:07.788133
CAM_01755,COMP_01755,AY2023-24,FY2022-23,746742719.44,58859832.94,14592717.31,31511289.82,1062081.57,0.0,False,98.03,ITR_DOC_COMP_01755,2026-03-09 14:54:07.788133
CAM_01755,COMP_01755,AY2024-25,FY2023-24,702377695.17,56526020.84,13981831.87,71364689.3,2432231.64,-1700914.17,False,91.87,ITR_DOC_COMP_01755,2026-03-09 14:54:07.788133
CAM_01756,COMP_01756,AY2022-23,FY2021-22,4226755008.77,516737522.39,109901317.86,394443889.68,16796118.74,0.0,False,87.72,ITR_DOC_COMP_01756,2026-03-09 14:54:07.788133
CAM_01756,COMP_01756,AY2023-24,FY2022-23,4303100335.03,493457498.11,112953886.51,282250897.93,22532830.48,0.0,False,92.27,ITR_DOC_COMP_01756,2026-03-09 14:54:07.788133
CAM_01756,COMP_01756,AY2024-25,FY2023-24,4540502377.78,485384654.14,117456092.51,294897133.27,22524542.75,0.0,False,94.07,ITR_DOC_COMP_01756,2026-03-09 14:54:07.788133
CAM_01757,COMP_01757,AY2022-23,FY2021-22,884117531.96,107149410.19,26639299.13,44071645.99,2306744.15,0.0,False,97.04,ITR_DOC_COMP_01757,2026-03-09 14:54:07.788133
CAM_01757,COMP_01757,AY2023-24,FY2022-23,883610059.49,117994555.31,26378190.98,102744508.2,4336444.9,0.0,False,86.72,ITR_DOC_COMP_01757,2026-03-09 14:54:07.788133
CAM_01757,COMP_01757,AY2024-25,FY2023-24,845138059.14,108611969.8,23293973.42,83514233.39,3259337.57,0.0,False,97.84,ITR_DOC_COMP_01757,2026-03-09 14:54:07.788133
CAM_01758,COMP_01758,AY2022-23,FY2021-22,2368041312.39,305241479.92,69084905.26,246522253.64,13927734.83,0.0,False,97.76,ITR_DOC_COMP_01758,2026-03-09 14:54:07.788133
CAM_01758,COMP_01758,AY2023-24,FY2022-23,2285293893.93,281987351.64,63780027.09,100025742.62,6952200.6,0.0,False,87.63,ITR_DOC_COMP_01758,2026-03-09 14:54:07.788133
CAM_01758,COMP_01758,AY2024-25,FY2023-24,2270060588.64,268947350.15,63673830.52,166817066.86,10566194.31,-11407810.38,False,94.96,ITR_DOC_COMP_01758,2026-03-09 14:54:07.788133
CAM_01759,COMP_01759,AY2022-23,FY2021-22,978667285.37,118786555.89,24330126.02,87807713.65,4309782.58,0.0,False,96.89,ITR_DOC_COMP_01759,2026-03-09 14:54:07.788133
CAM_01759,COMP_01759,AY2023-24,FY2022-23,1117819237.86,125007345.77,27708491.13,80958009.79,1466862.35,0.0,False,91.9,ITR_DOC_COMP_01759,2026-03-09 14:54:07.788133
CAM_01759,COMP_01759,AY2024-25,FY2023-24,874372129.31,120645727.43,26557083.66,66528617.1,3389977.45,0.0,False,98.25,ITR_DOC_COMP_01759,2026-03-09 14:54:07.788133
CAM_01760,COMP_01760,AY2022-23,FY2021-22,177857939.85,27087808.92,6765696.85,13192780.45,727936.65,0.0,False,91.19,ITR_DOC_COMP_01760,2026-03-09 14:54:07.788133
CAM_01760,COMP_01760,AY2023-24,FY2022-23,177628406.32,24093971.41,5801810.02,12825622.8,417191.47,0.0,False,98.86,ITR_DOC_COMP_01760,2026-03-09 14:54:07.788133
CAM_01760,COMP_01760,AY2024-25,FY2023-24,172405442.33,26796114.19,5809661.78,10989977.5,1022090.67,0.0,False,98.58,ITR_DOC_COMP_01760,2026-03-09 14:54:07.788133
CAM_01761,COMP_01761,AY2022-23,FY2021-22,3350819249.37,264557545.36,66045464.55,376538506.47,6299554.69,0.0,False,94.59,ITR_DOC_COMP_01761,2026-03-09 14:54:07.788133
CAM_01761,COMP_01761,AY2023-24,FY2022-23,3214309400.35,306521230.12,75891889.02,192040732.91,7369165.84,0.0,False,92.37,ITR_DOC_COMP_01761,2026-03-09 14:54:07.788133
CAM_01761,COMP_01761,AY2024-25,FY2023-24,3128532290.9,288350957.01,64126272.29,189599258.74,5491068.22,0.0,False,87.9,ITR_DOC_COMP_01761,2026-03-09 14:54:07.788133
CAM_01762,COMP_01762,AY2022-23,FY2021-22,3929389488.14,435664681.77,91078796.64,451742295.22,17439602.53,-51460475.8,True,92.46,ITR_DOC_COMP_01762,2026-03-09 14:54:07.788133
CAM_01762,COMP_01762,AY2023-24,FY2022-23,3848502104.4,432149696.56,105460131.92,167489704.48,7563103.69,-53446535.31,True,91.51,ITR_DOC_COMP_01762,2026-03-09 14:54:07.788133
CAM_01762,COMP_01762,AY2024-25,FY2023-24,3844049695.96,528865781.35,113952209.79,235989940.76,22964312.31,9719304.89,False,88.2,ITR_DOC_COMP_01762,2026-03-09 14:54:07.788133
CAM_01763,COMP_01763,AY2022-23,FY2021-22,1340255145.0,211784914.95,50586930.58,114285556.36,5673983.31,0.0,False,97.42,ITR_DOC_COMP_01763,2026-03-09 14:54:07.788133
CAM_01763,COMP_01763,AY2023-24,FY2022-23,1311897126.12,230724156.75,55120970.68,129075173.65,2480395.74,14146399.49,False,87.08,ITR_DOC_COMP_01763,2026-03-09 14:54:07.788133
CAM_01763,COMP_01763,AY2024-25,FY2023-24,1356847870.76,222431354.48,48504535.79,129042157.11,7826236.25,0.0,False,88.82,ITR_DOC_COMP_01763,2026-03-09 14:54:07.788133
CAM_01764,COMP_01764,AY2022-23,FY2021-22,2490907549.66,312640774.93,76387466.88,116190694.28,15517449.47,0.0,False,87.52,ITR_DOC_COMP_01764,2026-03-09 14:54:07.788133
CAM_01764,COMP_01764,AY2023-24,FY2022-23,2586456021.23,345442202.33,86181437.0,213966529.21,7345469.59,0.0,False,87.61,ITR_DOC_COMP_01764,2026-03-09 14:54:07.788133
CAM_01764,COMP_01764,AY2024-25,FY2023-24,2498887180.88,347246315.15,84542763.66,173699471.11,7245887.04,0.0,False,95.99,ITR_DOC_COMP_01764,2026-03-09 14:54:07.788133
CAM_01765,COMP_01765,AY2022-23,FY2021-22,1071929294.17,163183784.73,33516129.78,103055531.61,4232769.73,0.0,False,98.6,ITR_DOC_COMP_01765,2026-03-09 14:54:07.788133
CAM_01765,COMP_01765,AY2023-24,FY2022-23,1112979039.8,142639731.68,31374848.37,97333794.64,4646665.67,0.0,False,97.11,ITR_DOC_COMP_01765,2026-03-09 14:54:07.788133
CAM_01765,COMP_01765,AY2024-25,FY2023-24,1080194525.15,159612035.72,38829310.76,65354737.91,5524609.91,0.0,False,92.56,ITR_DOC_COMP_01765,2026-03-09 14:54:07.788133
CAM_01766,COMP_01766,AY2022-23,FY2021-22,2871162411.62,175929518.11,39209898.92,262714687.12,3631482.65,0.0,False,90.35,ITR_DOC_COMP_01766,2026-03-09 14:54:07.788133
CAM_01766,COMP_01766,AY2023-24,FY2022-23,2840171276.71,173876954.56,41577118.82,232382613.85,7585064.45,0.0,False,90.74,ITR_DOC_COMP_01766,2026-03-09 14:54:07.788133
CAM_01766,COMP_01766,AY2024-25,FY2023-24,2754742439.07,186428388.44,37487445.16,259816115.01,9089115.77,0.0,False,95.96,ITR_DOC_COMP_01766,2026-03-09 14:54:07.788133
CAM_01767,COMP_01767,AY2022-23,FY2021-22,2963866790.09,375080006.21,90159830.51,326287702.16,14690280.52,0.0,False,85.69,ITR_DOC_COMP_01767,2026-03-09 14:54:07.788133
CAM_01767,COMP_01767,AY2023-24,FY2022-23,2852985348.86,350529029.45,72447197.78,221003270.93,16597169.53,0.0,False,92.31,ITR_DOC_COMP_01767,2026-03-09 14:54:07.788133
CAM_01767,COMP_01767,AY2024-25,FY2023-24,2807167230.11,361266836.58,82300260.8,181336402.47,5934686.87,0.0,False,94.88,ITR_DOC_COMP_01767,2026-03-09 14:54:07.788133
CAM_01768,COMP_01768,AY2022-23,FY2021-22,698884224.22,42808903.49,9699271.17,40882195.69,1222083.25,0.0,False,89.83,ITR_DOC_COMP_01768,2026-03-09 14:54:07.788133
CAM_01768,COMP_01768,AY2023-24,FY2022-23,748895827.58,43850188.33,9543036.77,44220547.96,1520691.58,0.0,False,96.38,ITR_DOC_COMP_01768,2026-03-09 14:54:07.788133
CAM_01768,COMP_01768,AY2024-25,FY2023-24,721819860.14,44471186.28,9683363.17,39812740.03,2028115.44,0.0,False,94.18,ITR_DOC_COMP_01768,2026-03-09 14:54:07.788133
CAM_01769,COMP_01769,AY2022-23,FY2021-22,5363166552.66,760159687.9,155056042.93,274602209.93,19308638.68,0.0,False,93.28,ITR_DOC_COMP_01769,2026-03-09 14:54:07.788133
CAM_01769,COMP_01769,AY2023-24,FY2022-23,5603396509.23,827399902.94,206625179.33,670347528.36,22991479.4,22035673.35,False,86.71,ITR_DOC_COMP_01769,2026-03-09 14:54:07.788133
CAM_01769,COMP_01769,AY2024-25,FY2023-24,5533507576.51,804307810.09,165151699.47,462216435.61,21058949.06,0.0,False,95.52,ITR_DOC_COMP_01769,2026-03-09 14:54:07.788133
CAM_01770,COMP_01770,AY2022-23,FY2021-22,1533777065.03,185463215.42,42467595.67,160416268.97,5788742.88,-11295772.32,False,90.47,ITR_DOC_COMP_01770,2026-03-09 14:54:07.788133
CAM_01770,COMP_01770,AY2023-24,FY2022-23,1516983281.62,229117044.74,45945258.26,182028443.0,8706013.62,0.0,False,87.28,ITR_DOC_COMP_01770,2026-03-09 14:54:07.788133
CAM_01770,COMP_01770,AY2024-25,FY2023-24,1559741618.71,208230293.62,48223224.51,132611388.0,2863221.62,0.0,False,86.94,ITR_DOC_COMP_01770,2026-03-09 14:54:07.788133
CAM_01771,COMP_01771,AY2022-23,FY2021-22,689900108.47,126538739.13,27395795.09,74510655.37,2170256.55,7977373.5,False,86.2,ITR_DOC_COMP_01771,2026-03-09 14:54:07.788133
CAM_01771,COMP_01771,AY2023-24,FY2022-23,701328007.87,101401176.63,23160392.04,38442179.55,4311006.93,0.0,False,97.83,ITR_DOC_COMP_01771,2026-03-09 14:54:07.788133
CAM_01771,COMP_01771,AY2024-25,FY2023-24,713587789.98,106527863.16,24699738.75,37496668.57,3904086.34,0.0,False,90.17,ITR_DOC_COMP_01771,2026-03-09 14:54:07.788133
CAM_01772,COMP_01772,AY2022-23,FY2021-22,4112585267.57,476174657.77,104334540.95,346683886.14,19756202.59,0.0,False,89.72,ITR_DOC_COMP_01772,2026-03-09 14:54:07.788133
CAM_01772,COMP_01772,AY2023-24,FY2022-23,3769502024.7,533753201.99,127393016.1,202308279.67,16651003.57,0.0,False,85.55,ITR_DOC_COMP_01772,2026-03-09 14:54:07.788133
CAM_01772,COMP_01772,AY2024-25,FY2023-24,3998228681.11,498001928.44,112491138.02,254994325.78,19680408.52,0.0,False,93.31,ITR_DOC_COMP_01772,2026-03-09 14:54:07.788133
CAM_01773,COMP_01773,AY2022-23,FY2021-22,1702421519.63,149128593.89,33249057.27,138374179.54,4789948.11,0.0,False,96.24,ITR_DOC_COMP_01773,2026-03-09 14:54:07.788133
CAM_01773,COMP_01773,AY2023-24,FY2022-23,1781611083.69,167273251.57,40095786.58,174314393.84,7115105.36,0.0,False,90.29,ITR_DOC_COMP_01773,2026-03-09 14:54:07.788133
CAM_01773,COMP_01773,AY2024-25,FY2023-24,1729233660.7,170205277.43,42089546.04,145659262.76,6005523.88,0.0,False,93.92,ITR_DOC_COMP_01773,2026-03-09 14:54:07.788133
CAM_01774,COMP_01774,AY2022-23,FY2021-22,2587679223.82,229208395.21,54166155.94,107080866.46,5026447.86,0.0,False,88.33,ITR_DOC_COMP_01774,2026-03-09 14:54:07.788133
CAM_01774,COMP_01774,AY2023-24,FY2022-23,2575756433.51,205117929.25,44917541.21,116459866.26,8635184.07,0.0,False,98.69,ITR_DOC_COMP_01774,2026-03-09 14:54:07.788133
CAM_01774,COMP_01774,AY2024-25,FY2023-24,2476763065.47,237941980.37,55093352.11,160130666.9,9625666.77,0.0,False,91.3,ITR_DOC_COMP_01774,2026-03-09 14:54:07.788133
CAM_01775,COMP_01775,AY2022-23,FY2021-22,1599243225.19,135235865.47,27556471.75,149058531.55,3933599.45,0.0,False,95.41,ITR_DOC_COMP_01775,2026-03-09 14:54:07.788133
CAM_01775,COMP_01775,AY2023-24,FY2022-23,1620303725.9,127435929.15,27267295.99,130489286.79,4318916.97,0.0,False,91.15,ITR_DOC_COMP_01775,2026-03-09 14:54:07.788133
CAM_01775,COMP_01775,AY2024-25,FY2023-24,1599087845.97,149475358.79,35323007.22,156189642.76,2399636.48,0.0,False,98.97,ITR_DOC_COMP_01775,2026-03-09 14:54:07.788133
CAM_01776,COMP_01776,AY2022-23,FY2021-22,1605177448.07,228755398.5,50529973.61,119726418.32,8156742.54,0.0,False,86.7,ITR_DOC_COMP_01776,2026-03-09 14:54:07.788133
CAM_01776,COMP_01776,AY2023-24,FY2022-23,1662733084.64,224138570.1,52408826.54,131033541.41,5245042.87,0.0,False,91.8,ITR_DOC_COMP_01776,2026-03-09 14:54:07.788133
CAM_01776,COMP_01776,AY2024-25,FY2023-24,1661505451.15,219425210.48,46497790.98,84113008.58,9388341.8,0.0,False,90.21,ITR_DOC_COMP_01776,2026-03-09 14:54:07.788133
CAM_01777,COMP_01777,AY2022-23,FY2021-22,2318228063.7,324456440.38,78504868.08,136953102.42,14169695.12,0.0,False,95.53,ITR_DOC_COMP_01777,2026-03-09 14:54:07.788133
CAM_01777,COMP_01777,AY2023-24,FY2022-23,2253853843.63,292848106.09,66518593.49,113603475.16,10671876.06,0.0,False,92.21,ITR_DOC_COMP_01777,2026-03-09 14:54:07.788133
CAM_01777,COMP_01777,AY2024-25,FY2023-24,2210339566.06,287556235.3,70988129.78,162160527.59,5182074.08,0.0,False,97.79,ITR_DOC_COMP_01777,2026-03-09 14:54:07.788133
CAM_01778,COMP_01778,AY2022-23,FY2021-22,312542350.2,20340079.81,4549252.36,23694741.63,685259.9,0.0,False,96.05,ITR_DOC_COMP_01778,2026-03-09 14:54:07.788133
CAM_01778,COMP_01778,AY2023-24,FY2022-23,306124477.66,22999385.34,5339277.07,13375989.1,835066.46,454866.62,False,94.88,ITR_DOC_COMP_01778,2026-03-09 14:54:07.788133
CAM_01778,COMP_01778,AY2024-25,FY2023-24,321489488.31,19021180.35,4749737.07,16224767.76,429304.89,-638408.25,False,91.97,ITR_DOC_COMP_01778,2026-03-09 14:54:07.788133
CAM_01779,COMP_01779,AY2022-23,FY2021-22,717959581.22,124725563.53,25547357.58,77632780.79,2193096.38,0.0,False,96.17,ITR_DOC_COMP_01779,2026-03-09 14:54:07.788133
CAM_01779,COMP_01779,AY2023-24,FY2022-23,740472115.34,141826597.72,29738690.24,82160978.25,6811741.47,0.0,False,88.75,ITR_DOC_COMP_01779,2026-03-09 14:54:07.788133
CAM_01779,COMP_01779,AY2024-25,FY2023-24,708472087.41,140346986.49,30581623.69,50479549.41,4165999.71,0.0,False,91.19,ITR_DOC_COMP_01779,2026-03-09 14:54:07.788133
CAM_01780,COMP_01780,AY2022-23,FY2021-22,4891540871.45,885754296.59,193276713.89,327163947.15,39740634.13,164888787.9,True,95.41,ITR_DOC_COMP_01780,2026-03-09 14:54:07.788133
CAM_01780,COMP_01780,AY2023-24,FY2022-23,4816310681.1,961717595.09,206934839.19,257279006.59,26302061.47,207541758.16,True,93.36,ITR_DOC_COMP_01780,2026-03-09 14:54:07.788133
CAM_01780,COMP_01780,AY2024-25,FY2023-24,5004047744.9,771092146.62,181619814.76,527811137.85,23096543.78,-12059651.24,False,92.26,ITR_DOC_COMP_01780,2026-03-09 14:54:07.788133
CAM_01781,COMP_01781,AY2022-23,FY2021-22,1910955495.56,347144438.11,79487164.59,193608825.88,15736565.18,0.0,False,88.91,ITR_DOC_COMP_01781,2026-03-09 14:54:07.788133
CAM_01781,COMP_01781,AY2023-24,FY2022-23,1808300614.97,334559156.65,72146449.94,191978250.08,11444722.74,12904882.61,False,88.65,ITR_DOC_COMP_01781,2026-03-09 14:54:07.788133
CAM_01781,COMP_01781,AY2024-25,FY2023-24,1937321823.89,304117678.75,67543604.16,97072875.79,10127800.28,1458750.77,False,94.27,ITR_DOC_COMP_01781,2026-03-09 14:54:07.788133
CAM_01782,COMP_01782,AY2022-23,FY2021-22,1366407721.08,100415288.37,24034488.23,159547197.24,3704071.08,0.0,False,90.08,ITR_DOC_COMP_01782,2026-03-09 14:54:07.788133
CAM_01782,COMP_01782,AY2023-24,FY2022-23,1323397635.57,110744600.2,27550751.94,85652964.3,1318489.28,0.0,False,90.56,ITR_DOC_COMP_01782,2026-03-09 14:54:07.788133
CAM_01782,COMP_01782,AY2024-25,FY2023-24,1329568572.42,103623108.43,22801708.64,57253251.1,5175761.9,0.0,False,92.49,ITR_DOC_COMP_01782,2026-03-09 14:54:07.788133
CAM_01783,COMP_01783,AY2022-23,FY2021-22,2533813842.53,274693412.24,65032502.49,218149159.08,10306913.42,16854319.96,False,86.2,ITR_DOC_COMP_01783,2026-03-09 14:54:07.788133
CAM_01783,COMP_01783,AY2023-24,FY2022-23,2429359325.47,260765450.19,61995636.96,276481895.0,11203558.34,0.0,False,85.83,ITR_DOC_COMP_01783,2026-03-09 14:54:07.788133
CAM_01783,COMP_01783,AY2024-25,FY2023-24,2474852688.7,270911219.85,57474932.16,101556765.21,4626428.29,0.0,False,88.25,ITR_DOC_COMP_01783,2026-03-09 14:54:07.788133
